,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent
12801,1618264595.9,44.40055505194263,-0.02667212623776276,47.0,,,-86.72316670000001,36.111785999999995,,,0.0,0.0,0.0,0.0
12802,1618264596.0,44.39100692920872,0.0,47.0,,,-86.7231603,36.1117768,,,0.0,0.0,0.0,0.0
12803,1618264596.1,44.480000000000004,0.0,46.52123832926176,,,-86.72315379999999,36.111767799999996,,,0.0,0.0,0.0,0.0
12804,1618264596.2,44.463692871911455,0.34966626334133966,46.02116738977255,,,-86.7231478,36.1117585,,,0.0,0.0,0.0,0.0
12805,1618264596.3,44.555060009003746,0.059530021621719414,46.0,,,-86.7231413,36.111748799999994,,,0.0,0.0,0.0,0.0
12806,1618264596.4,44.56991143869809,0.2741931422106243,46.0,,,-86.723135,36.1117388,,,0.0,0.0,0.0,0.0
12807,1618264596.5,44.602001428872384,0.0872927355463297,46.0,,,-86.7231288,36.111728799999995,,,0.0,0.0,0.0,0.0
12808,1618264596.6,44.65706393284765,0.19,46.0,,,-86.7231223,36.111718700000004,,,0.0,0.0,0.0,0.0
12809,1618264596.7,44.76,0.23380231457893588,46.0,,,-86.7231155,36.111709000000005,,,0.0,0.0,0.0,0.0
12810,1618264596.8,44.75111444922634,0.0,46.0,,,-86.7231088,36.111698499999996,,,0.0,0.0,0.0,0.0
12811,1618264596.9,44.83379284215974,0.18716899706542378,46.0,,,-86.7231015,36.1116887,,,0.0,0.0,0.0,0.0
12812,1618264597.0,44.90036584551706,0.19,46.0,,,-86.723095,36.1116783,,,0.0,0.0,0.0,0.0
12813,1618264597.1,44.84442027935289,0.19,46.0,,,-86.7230897,36.111668200000004,,,0.0,0.0,0.0,0.0
12814,1618264597.2,44.81,-0.19,46.0,,,-86.72308220000001,36.11165870000001,,,0.0,0.0,0.0,0.0
12815,1618264597.3,44.76927092150556,0.0,46.0,,,-86.723075,36.111649799999995,,,0.0,0.0,0.0,0.0
12816,1618264597.4,44.73742023015269,0.0,46.0,,,-86.7230692,36.1116395,,,0.0,0.0,0.0,0.0
12817,1618264597.5,44.704338192419826,-0.19,46.0,,,-86.7230637,36.1116283,,,0.0,0.0,0.0,0.0
12818,1618264597.6,44.69828341627339,-0.15455049585478342,46.0,,,-86.72305779999999,36.111618,,,0.0,0.0,0.0,0.0
12819,1618264597.7,44.63903250325413,-0.19,45.52063766962815,,,-86.7230518,36.111608000000004,,,0.0,0.0,0.0,0.0
12820,1618264597.8,44.59,0.0,45.02105276949629,,,-86.7230463,36.1115973,,,0.0,0.0,0.0,0.0
12821,1618264597.9,44.50678287880864,-0.19,45.0,,,-86.7230407,36.1115865,,,0.0,0.0,0.0,0.0
12822,1618264598.0,44.542549383571135,0.0,45.0,,,-86.7230345,36.1115765,,,0.0,0.0,0.0,0.0
12823,1618264598.1,44.57428202907283,0.0,45.0,,,-86.7230282,36.111566700000004,,,0.0,0.0,0.0,0.0
12824,1618264598.2,44.583235960060875,0.0,45.0,,,-86.7230218,36.1115565,,,0.0,0.0,0.0,0.0
12825,1618264598.3,44.584315324191664,0.0,45.0,,,-86.723016,36.1115465,,,0.0,0.0,0.0,0.0
12826,1618264598.4,44.710689130915526,0.0,45.0,,,-86.7230103,36.111536,,,0.0,0.0,0.0,0.0
12827,1618264598.5,44.70127014430906,0.02694248510343191,45.0,,,-86.7230042,36.111525799999995,,,0.0,0.0,0.0,0.0
12828,1618264598.6,44.83874445249104,0.19,45.0,,,-86.72299770000001,36.1115155,,,0.0,0.0,0.0,0.0
12829,1618264598.7,44.808901796666426,0.7620137207811468,45.0,,,-86.722992,36.1115055,,,0.0,0.0,0.0,0.0
12830,1618264598.8,45.04,0.39,45.0,,,-86.72298620000001,36.111495,,,0.0,0.0,0.0,0.0
12831,1618264598.9,45.17501926153089,0.58,44.52250286862075,,,-86.72298020000001,36.1114848,,,0.0,0.0,0.0,0.0
12832,1618264599.0,45.36406716067029,0.8933060988916844,44.02221779570649,,,-86.722974,36.1114747,,,0.0,0.0,0.0,0.0
12833,1618264599.1,45.5154932708203,0.6921711344545854,44.0,,,-86.72296800000001,36.111464500000004,,,0.0,0.0,0.0,0.0
12834,1618264599.2,45.65209693223789,0.8413410588111561,44.0,,,-86.72296180000001,36.111454200000004,,,0.0,0.0,0.0,0.0
12835,1618264599.3,45.8523399005708,0.98,44.0,,,-86.7229558,36.111443799999996,,,0.0,0.0,0.0,0.0
12836,1618264599.4,46.022740461389944,1.1486024307120832,44.0,,,-86.7229495,36.111433700000006,,,0.0,0.0,0.0,0.0
12837,1618264599.5,46.21717636490668,0.39686813238108576,44.0,,,-86.7229428,36.1114233,,,0.0,0.0,0.0,0.0
12838,1618264599.6,46.3606651806772,0.98,44.0,,,-86.7229368,36.1114132,,,0.0,0.0,0.0,0.0
12839,1618264599.7,46.5738701986755,0.98,43.523188806126534,,,-86.7229307,36.111403,,,0.0,0.0,0.0,0.0
12840,1618264599.8,46.742132491290825,0.6572755210370453,43.02380079248662,,,-86.7229245,36.1113925,,,0.0,0.0,0.0,0.0
12841,1618264599.9,46.836902776139176,0.98,43.0,,,-86.72291829999999,36.1113822,,,0.0,0.0,0.0,0.0
12842,1618264600.0,46.953005754880635,0.78,43.0,,,-86.722912,36.1113717,,,0.0,0.0,0.0,0.0
12843,1618264600.1,47.102528901333486,0.7267389283456662,43.0,,,-86.72290579999999,36.111360999999995,,,0.0,0.0,0.0,0.0
12844,1618264600.2,47.23893588896233,0.4195577433547871,43.0,,,-86.7228997,36.1113507,,,0.0,0.0,0.0,0.0
