,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent
21261,1618524604.8,43.74752137149661,0.5933984555474886,32.0,,,-86.7231657,36.111892,,,0.0,0.0,0.0,0.0
21262,1618524604.9,43.90667716656423,0.58,32.0,,,-86.72316,36.1118823,,,0.0,0.0,0.0,0.0
21263,1618524605.0,44.07,0.9217174115929441,32.0,,,-86.7231542,36.1118727,,,0.0,0.0,0.0,0.0
21264,1618524605.1,44.244158704831584,0.78,32.0,,,-86.7231485,36.1118628,,,0.0,0.0,0.0,0.0
21265,1618524605.2,44.38219897730666,0.78,32.0,,,-86.72314300000001,36.111853,,,0.0,0.0,0.0,0.0
21266,1618524605.3,44.6021129398927,0.78,32.0,,,-86.7231378,36.1118432,,,0.0,0.0,0.0,0.0
21267,1618524605.4,44.78484048415029,0.929585853032802,32.0,,,-86.72313299999999,36.1118335,,,0.0,0.0,0.0,0.0
21268,1618524605.5,44.91013482515317,0.98,32.0,,,-86.7231277,36.111824,,,0.0,0.0,0.0,0.0
21269,1618524605.6,45.128201934580396,0.78,32.0,,,-86.7231227,36.1118143,,,0.0,0.0,0.0,0.0
21270,1618524605.7,45.26740233443426,0.98,32.0,,,-86.723118,36.1118047,,,0.0,0.0,0.0,0.0
21271,1618524605.8,45.45414584663936,0.98,32.0,,,-86.7231122,36.111795,,,0.0,0.0,0.0,0.0
21272,1618524605.9,45.64800289422429,0.78,32.0,,,-86.7231062,36.1117852,,,0.0,0.0,0.0,0.0
21273,1618524606.0,45.75786123541081,0.78,32.0,,,-86.7231005,36.1117755,,,0.0,0.0,0.0,0.0
21274,1618524606.1,45.98295064963424,0.98,32.0,,,-86.7230947,36.11176629999999,,,0.0,0.0,0.0,0.0
21275,1618524606.2,46.04057353335367,0.912054701563575,32.0,,,-86.723089,36.1117573,,,0.0,0.0,0.0,0.0
21276,1618524606.3,46.1194958838046,0.39,32.0,,,-86.7230823,36.1117468,,,0.0,0.0,0.0,0.0
21277,1618524606.4,46.19787148011822,0.21534825216836256,32.0,,,-86.72307579999999,36.1117362,,,0.0,0.0,0.0,0.0
21278,1618524606.5,46.213470944477834,0.19,32.0,,,-86.7230692,36.1117252,,,0.0,0.0,0.0,0.0
21279,1618524606.6,46.24741011422342,0.0,32.0,,,-86.7230627,36.111714500000005,,,0.0,0.0,0.0,0.0
21280,1618524606.7,46.04566936552059,0.0,32.0,,,-86.7230563,36.11170429999999,,,0.0,0.0,0.0,0.0
21281,1618524606.8,45.8704846145197,-0.39,32.0,,,-86.7230498,36.1116942,,,0.0,0.0,0.0,0.0
21282,1618524606.9,45.87,-0.59,32.0,,,-86.7230448,36.1116842,,,0.0,0.0,0.0,0.0
21283,1618524607.0,45.705961297978185,-1.0809334812363691,32.0,,,-86.7230397,36.1116735,,,0.0,0.0,0.0,0.0
21284,1618524607.1,45.470881469146256,-0.8496598169573476,32.0,,,-86.7230313,36.111665,,,0.0,0.0,0.0,0.0
21285,1618524607.2,45.272156160059424,-0.78,32.0,,,-86.72302679999999,36.1116545,,,0.0,0.0,0.0,0.0
21286,1618524607.3,45.23075520535953,-0.59,32.17323643540191,,,-86.7230218,36.1116442,,,0.0,0.0,0.0,0.0
21287,1618524607.4,45.07396722526529,-0.5955506824833824,32.67309699962817,,,-86.7230162,36.1116338,,,0.0,0.0,0.0,0.0
21288,1618524607.5,45.01298295689965,-0.39,33.0,,,-86.7230108,36.1116235,,,0.0,0.0,0.0,0.0
21289,1618524607.6,45.00731866739613,-0.39,33.0,,,-86.7230047,36.111614,,,0.0,0.0,0.0,0.0
21290,1618524607.7,45.05424678378752,-0.19,33.0,,,-86.7229985,36.111604299999996,,,0.0,0.0,0.0,0.0
21291,1618524607.8,45.167200932991726,0.10695965324848988,33.0,,,-86.7229927,36.111594000000004,,,0.0,0.0,0.0,0.0
21292,1618524607.9,45.24290550447717,0.58,33.0,,,-86.7229867,36.111583700000004,,,0.0,0.0,0.0,0.0
21293,1618524608.0,45.5312315097983,0.7187128875491532,33.0,,,-86.722981,36.111573299999996,,,0.0,0.0,0.0,0.0
21294,1618524608.1,45.66719120670568,0.6229245842959283,33.0,,,-86.722975,36.111563000000004,,,0.0,0.0,0.0,0.0
21295,1618524608.2,45.766320881655666,1.17,33.0,,,-86.72296879999999,36.1115528,,,0.0,0.0,0.0,0.0
21296,1618524608.3,46.045601858021286,1.17,33.17335753840594,,,-86.7229628,36.111542299999996,,,0.0,0.0,0.0,0.0
21297,1618524608.4,46.346085317424006,1.17,33.671999866848324,,,-86.7229567,36.111531799999995,,,0.0,0.0,0.0,0.0
21298,1618524608.5,46.639739649129474,1.5125245233952236,34.0,,,-86.72295030000001,36.111521200000006,,,0.0,0.0,0.0,0.0
21299,1618524608.6,46.9020467787658,1.56,34.0,,,-86.7229442,36.111510700000004,,,0.0,0.0,0.0,0.0
21300,1618524608.7,47.205680254990774,1.56,34.0,,,-86.722938,36.1114998,,,0.0,0.0,0.0,0.0
21301,1618524608.8,47.477531239414354,1.37,34.0,,,-86.7229317,36.111489,,,0.0,0.0,0.0,0.0
21302,1618524608.9,47.718409566990346,1.3103535432133802,34.0,,,-86.7229253,36.1114782,,,0.0,0.0,0.0,0.0
21303,1618524609.0,48.00867492981522,1.37,34.0,,,-86.7229188,36.1114672,,,0.0,0.0,0.0,0.0
21304,1618524609.1,48.24280324190668,1.3599096911843147,34.17059671498876,,,-86.7229127,36.111456,,,0.0,0.0,0.0,0.0
21305,1618524609.2,48.48551628882584,1.37,34.67111820216996,,,-86.72290629999999,36.1114448,,,0.0,0.0,0.0,0.0
21306,1618524609.3,48.74276584102433,1.37,35.0,,,-86.72289980000001,36.111433700000006,,,0.0,0.0,0.0,0.0
21307,1618524609.4,48.97136412675773,1.17,35.0,,,-86.7228933,36.1114227,,,0.0,0.0,0.0,0.0
21308,1618524609.5,49.23597327588609,1.17,35.0,,,-86.7228867,36.11141129999999,,,0.0,0.0,0.0,0.0
21309,1618524609.6,49.41896363566986,1.2678406892271747,35.0,,,-86.7228802,36.111400200000006,,,0.0,0.0,0.0,0.0
21310,1618524609.7,49.74327678993491,1.305563723651639,35.0,,,-86.72287349999999,36.1113888,,,0.0,0.0,0.0,0.0
21311,1618524609.8,49.8885478535792,1.2143168858098874,35.0,,,-86.72286679999999,36.1113777,,,0.0,0.0,0.0,0.0
21312,1618524609.9,50.127424695332266,1.17,35.0,,,-86.72286,36.1113662,,,0.0,0.0,0.0,0.0
21313,1618524610.0,50.47811012916383,1.17,35.0,,,-86.7228533,36.111354999999996,,,0.0,0.0,0.0,0.0
21314,1618524610.1,50.74528898265013,1.17,35.0,,,-86.7228465,36.1113435,,,0.0,0.0,0.0,0.0
21315,1618524610.2,51.12657407916689,1.518256526695446,35.0,,,-86.72283979999999,36.1113317,,,0.0,0.0,0.0,0.0
21316,1618524610.3,51.605825602968466,1.8925891263447343,35.171908262373606,,,-86.722833,36.11132,,,0.0,0.0,0.0,0.0
21317,1618524610.4,52.05261978933521,2.35,35.670167927469016,,,-86.722826,36.1113083,,,0.0,0.0,0.0,0.0
21318,1618524610.5,52.49870479953389,2.35,36.0,,,-86.7228188,36.1112965,,,0.0,0.0,0.0,0.0
21319,1618524610.6,52.963663405983645,2.595744224619022,36.0,,,-86.7228118,36.1112847,,,0.0,0.0,0.0,0.0
