,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent
10962,1617227902.7,37.59790523827344,0.39,17.0,,,-86.7231662,36.11176470000001,,,1.0,1.0,0.0,0.0
10963,1617227902.8,37.756661659567996,0.58,17.0,,,-86.7231615,36.1117558,,,1.0,1.0,0.0,0.0
10964,1617227902.9,37.826558266583,0.39,17.0,,,-86.7231572,36.111746200000006,,,1.0,1.0,0.0,0.0
10965,1617227903.0,37.965760215604774,0.78,17.0,,,-86.7231523,36.1117367,,,1.0,1.0,0.0,0.0
10966,1617227903.1,38.042795376236526,0.2702207911683533,17.0,,,-86.7231478,36.1117268,,,1.0,1.0,0.0,0.0
10967,1617227903.2,38.16965002118293,0.58,17.0,,,-86.72314329999999,36.111717,,,1.0,1.0,0.0,0.0
10968,1617227903.3,38.235987157360896,0.19,17.0,,,-86.72314,36.1117078,,,1.0,1.0,0.0,0.0
10969,1617227903.4,38.31610697603767,0.58,17.0,,,-86.72313620000001,36.111698,,,1.0,1.0,0.0,0.0
10970,1617227903.5,38.33233150819493,0.0,17.0,,,-86.7231337,36.1116882,,,1.0,1.0,0.0,0.0
10971,1617227903.6,38.456542782495106,0.39,17.0,,,-86.72313249999999,36.1116802,,,1.0,1.0,0.0,0.0
10972,1617227903.7,38.51852354262137,0.19,17.0,,,-86.7231287,36.1116735,,,1.0,1.0,0.0,0.0
10973,1617227903.8,38.61665304711032,0.58,17.0,,,-86.7231228,36.111664700000006,,,1.0,1.0,0.0,0.0
10974,1617227903.9,38.58205756402482,0.0,17.133956200050697,,,-86.7231175,36.1116572,,,1.0,1.0,0.0,0.0
10975,1617227904.0,38.69165945761617,0.31320805229450666,17.635457967257647,,,-86.7231123,36.1116485,,,1.0,1.0,0.0,0.0
10976,1617227904.1,38.72674163317518,0.19,18.0,,,-86.723107,36.1116395,,,1.0,1.0,0.0,0.0
10977,1617227904.2,38.82389839832039,0.39,18.0,,,-86.723102,36.111631,,,1.0,1.0,0.0,0.0
10978,1617227904.3,38.77401949303011,0.0,18.0,,,-86.7230965,36.1116223,,,1.0,1.0,0.267495954842822,0.0
10979,1617227904.4,38.89020351268469,0.39,18.0,,,-86.72309179999999,36.111614,,,1.0,1.0,0.8906968071117503,0.0
10980,1617227904.5,38.87463979950066,0.18086155833371775,18.0,,,-86.7230865,36.1116037,,,0.8526797332725651,1.0,1.0,0.0
10981,1617227904.6,38.98264672427395,0.37241784891475693,18.0,,,-86.72308170000001,36.111595,,,0.6740251691538368,1.0,1.0,0.0
10982,1617227904.7,39.023536775631506,0.0327587404915155,18.0,,,-86.72307679999999,36.11158629999999,,,0.49537017908902914,1.0,1.0,0.0
10983,1617227904.8,39.032617170508914,0.1363380595559765,18.0,,,-86.7230722,36.1115777,,,0.3167156149703009,1.0,1.0,0.0
10984,1617227904.9,39.1,0.0,18.0,,,-86.7230668,36.111569,,,0.1380606249054932,1.0,1.0,0.0
10985,1617227905.0,39.14709642315072,0.19,18.0,,,-86.723062,36.1115602,,,0.0,1.0,1.0,0.09458904191165085
10986,1617227905.1,39.18207833848204,0.0,18.0,,,-86.7230567,36.11155120000001,,,0.0,1.0,1.0,0.5108769011501189
10987,1617227905.2,39.17658466687005,0.19,18.0,,,-86.7230515,36.111542299999996,,,0.0,1.0,1.0,0.9271657528971324
10988,1617227905.3,39.208401649677626,0.0,18.0,,,-86.7230462,36.1115338,,,0.0,1.0,1.0,1.0
10989,1617227905.4,39.29397953495404,0.19,18.0,,,-86.7230412,36.1115248,,,0.0,1.0,1.0,1.0
10990,1617227905.5,39.22,0.0,18.0,,,-86.7230358,36.111515999999995,,,0.0,1.0,1.0,1.0
10991,1617227905.6,39.28735281536964,0.1499755421338088,18.0,,,-86.72303070000001,36.111507200000005,,,0.0,1.0,1.0,1.0
10992,1617227905.7,39.275539560254174,0.0,18.0,,,-86.7230257,36.111498299999994,,,0.0,1.0,1.0,1.0
10993,1617227905.8,39.36467087363967,0.19,18.0,,,-86.7230203,36.11148970000001,,,0.0,1.0,1.0,1.0
10994,1617227905.9,39.31596178402043,0.0,18.0,,,-86.7230152,36.111480799999995,,,0.0,1.0,1.0,1.0
