,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent
12807,1619472911.1,40.34738694418165,0.41704628808180216,23.0,,,-86.72316629999999,36.1117872,,,0.0,0.0,0.0,0.0
12808,1619472911.2,40.52478540674029,0.39,23.341692153544656,,,-86.7231612,36.1117775,,,0.0,0.0,0.0,0.0
12809,1619472911.3,40.68794826463199,0.78,23.842588423842102,,,-86.7231563,36.111768299999994,,,0.0,0.0,0.0,0.0
12810,1619472911.4,40.803534577794245,0.58,24.0,,,-86.7231517,36.1117592,,,0.0,0.0,0.0,0.0
12811,1619472911.5,41.020803863190764,0.98,24.0,,,-86.72314770000001,36.11175,,,0.0,0.0,0.0,0.0
12812,1619472911.6,41.20311639597834,0.78,24.339552479264874,,,-86.72314279999999,36.111740999999995,,,0.0,0.0,0.0,0.0
12813,1619472911.7,41.501234922299815,0.98,24.840096664478786,,,-86.7231378,36.111732,,,0.0,0.0,0.0,0.0
12814,1619472911.8,41.62443368782488,1.0415768249526787,25.0,,,-86.7231335,36.111722799999995,,,0.0,0.0,0.0,0.0
12815,1619472911.9,41.89100419164376,1.37,25.0,,,-86.7231288,36.1117135,,,0.0,0.0,0.0,0.0
12816,1619472912.0,42.11584151316363,1.17,25.342717035095035,,,-86.7231237,36.11170429999999,,,0.0,0.0,0.0,0.0
12817,1619472912.1,42.35320328696898,1.17,25.84254424119645,,,-86.7231182,36.111694799999995,,,0.0,0.0,0.0,0.0
12818,1619472912.2,42.579118747401964,1.3413104603729604,26.0,,,-86.7231117,36.1116857,,,0.0,0.0,0.0,0.0
12819,1619472912.3,42.81478301704373,1.37,26.0,,,-86.7231063,36.1116763,,,0.0,0.0,0.0,0.0
12820,1619472912.4,43.023336874857705,0.8548491947831541,26.0,,,-86.7231012,36.1116672,,,0.0,0.0,0.0,0.0
12821,1619472912.5,43.21391483567039,0.98,26.0,,,-86.723096,36.11165820000001,,,0.0,0.0,0.0,0.0
12822,1619472912.6,43.39266866810746,1.17,26.33922364228339,,,-86.7230898,36.1116487,,,0.0,0.0,0.0,0.0
12823,1619472912.7,43.65191316259568,1.1190579967147016,26.841101656888707,,,-86.723084,36.111639200000006,,,0.0,0.0,0.0,0.0
12824,1619472912.8,43.82,0.98,27.0,,,-86.7230793,36.11163,,,0.0,0.0,0.0,0.0
12825,1619472912.9,44.03366978103588,0.98,27.0,,,-86.72307430000001,36.1116208,,,0.0,0.0,0.0,0.0
12826,1619472913.0,44.21004555040068,1.17,27.0,,,-86.7230688,36.1116115,,,0.0,0.0,0.0,0.0
12827,1619472913.1,44.396895249956216,0.98,27.0,,,-86.72306329999999,36.11160220000001,,,0.0,0.0,0.0,0.0
12828,1619472913.2,44.53101062816655,0.78,27.0,,,-86.72305779999999,36.1115927,,,0.0,0.0,0.0,0.0
12829,1619472913.3,44.537744321619094,0.5044380955874934,27.0,,,-86.72305229999999,36.11158270000001,,,0.0,0.0,0.0,0.0
12830,1619472913.4,44.59546608722931,0.2980240623897794,27.0,,,-86.7230465,36.1115732,,,0.0,0.0,0.0,0.0
12831,1619472913.5,44.56,0.0,27.0,,,-86.72304100000001,36.111563000000004,,,0.0,0.0,0.0,0.0
12832,1619472913.6,44.59542074612131,0.0,27.0,,,-86.72303520000001,36.1115532,,,0.0,0.0,0.0,0.0
12833,1619472913.7,44.55944776064746,0.0,27.0,,,-86.72302950000001,36.111543299999994,,,0.0,0.0,0.0,0.0
12834,1619472913.8,44.549077121476316,0.0,27.0,,,-86.7230238,36.111533200000004,,,0.0,0.0,0.0,0.0
12835,1619472913.9,44.48723642692927,0.0,27.0,,,-86.7230182,36.111523,,,0.0,0.0,0.0,0.0
12836,1619472914.0,44.414197288910664,-0.19,27.0,,,-86.7230125,36.1115128,,,0.0,0.0,0.0,0.0
12837,1619472914.1,44.32141543397224,-0.39,27.0,,,-86.7230067,36.1115028,,,0.0,0.0,0.0,0.0
12838,1619472914.2,44.148443525385055,-0.39,27.0,,,-86.7230008,36.1114925,,,0.0,0.0,0.0,0.0
12839,1619472914.3,44.0693353002922,-0.59,27.0,,,-86.722995,36.1114823,,,0.0,0.0,0.0,0.0
12840,1619472914.4,43.933835987894824,-0.4526787941025453,27.0,,,-86.7229892,36.1114722,,,0.0,0.0,0.0,0.0
12841,1619472914.5,43.809668621889315,-0.59,27.0,,,-86.7229833,36.111461799999994,,,0.0,0.0,0.0,0.0
12842,1619472914.6,43.649,-0.6063288816393108,26.660572490022005,,,-86.7229773,36.1114515,,,0.0,0.0,0.0,0.0
12843,1619472914.7,43.45235488056904,-1.17,26.15921519595597,,,-86.7229712,36.1114415,,,0.0,0.0,0.0,0.0
12844,1619472914.8,43.19325791979491,-0.98,26.0,,,-86.7229653,36.111431,,,0.0,0.0,0.0,0.0
12845,1619472914.9,43.034597401170295,-1.17,26.0,,,-86.7229593,36.1114208,,,0.0,0.0,0.0,0.0
