,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent
11149,1617400287.1,50.83,0.0,35.0,,,-86.7231635,36.1118395,,,0.0,0.0,0.0,0.0
11150,1617400287.2,50.80501560026294,0.10930951508144639,35.0,,,-86.723157,36.1118282,,,0.0,0.0,0.0,0.0
11151,1617400287.3,50.85120635662538,0.0,35.0,,,-86.72315019999999,36.111816999999995,,,0.0,0.0,0.0,0.0
11152,1617400287.4,50.910000000000004,0.0,35.0,,,-86.7231438,36.1118055,,,0.0,0.0,0.0,0.0
11153,1617400287.5,50.90373063610055,0.17717103026181572,35.0,,,-86.7231373,36.1117943,,,0.0,0.0,0.0,0.0
11154,1617400287.6,50.94772797456858,0.0,35.0,,,-86.72313079999999,36.111783200000005,,,0.0,0.0,0.0,0.0
11155,1617400287.7,50.97338743422304,0.04053545612758866,35.0,,,-86.7231238,36.1117715,,,0.0,0.0,0.0,0.0
11156,1617400287.8,50.95522572378823,0.0,35.0,,,-86.7231172,36.11176,,,0.0,0.0,0.0,0.0
11157,1617400287.9,50.979634910388825,0.0,35.0,,,-86.7231105,36.1117482,,,0.0,0.0,0.0,0.0
11158,1617400288.0,51.00539018813872,0.10061212187637002,35.0,,,-86.72310379999999,36.1117365,,,0.0,0.0,0.0,0.0
11159,1617400288.1,50.980000000000004,0.0,35.0,,,-86.7230968,36.111723299999994,,,0.0,0.0,0.0,0.0
11160,1617400288.2,50.98056803955076,0.0,35.479301525982144,,,-86.7230902,36.1117115,,,0.0,0.0,0.0,0.0
11161,1617400288.3,50.99063404804576,0.0,35.98125642507776,,,-86.723084,36.1116997,,,0.0,0.0,0.0,0.0
11162,1617400288.4,50.978228479411094,0.0,36.0,,,-86.7230772,36.111689,,,0.0,0.0,0.0,0.0
11163,1617400288.5,50.97330137307278,0.0,36.0,,,-86.7230695,36.1116772,,,0.0,0.0,0.0,0.0
11164,1617400288.6,50.97192043599797,0.0,36.0,,,-86.723063,36.1116652,,,0.0,0.0,0.0,0.0
11165,1617400288.7,50.9367165488892,0.0,36.0,,,-86.7230558,36.111653499999996,,,0.0,0.0,0.0,0.0
11166,1617400288.8,50.9531566974064,0.0,36.0,,,-86.7230503,36.111641799999994,,,0.0,0.0,0.0,0.0
11167,1617400288.9,50.97577547846568,0.0,36.0,,,-86.7230437,36.111630700000006,,,0.0,0.0,0.0,0.0
11168,1617400289.0,50.95705570944345,0.0,36.0,,,-86.72303620000001,36.11161729999999,,,0.0,0.0,0.0,0.0
11169,1617400289.1,50.920894852165446,0.0,36.0,,,-86.72302979999999,36.1116058,,,0.0,0.0,0.0,0.0
11170,1617400289.2,50.94,0.0,36.478919221107176,,,-86.7230228,36.111593799999994,,,0.0,0.0,0.0,0.0
11171,1617400289.3,50.88631435272406,-0.19,36.97994832387052,,,-86.7230162,36.111581799999996,,,0.0,0.0,0.0,0.0
11172,1617400289.4,50.88,0.0,37.0,,,-86.7230092,36.11157,,,0.0,0.0,0.0,0.0
11173,1617400289.5,50.859555643721485,0.0,37.0,,,-86.7230025,36.1115583,,,0.0,0.0,0.0,0.0
11174,1617400289.6,50.850817755107585,-0.2806871300652603,37.0,,,-86.7229957,36.1115467,,,0.0,0.0,0.0,0.0
11175,1617400289.7,50.82750880554265,0.0,37.0,,,-86.722989,36.111534999999996,,,0.0,0.0,0.0,0.0
11176,1617400289.8,50.85263369551182,0.0,37.47961700189138,,,-86.7229823,36.1115235,,,0.0,0.0,0.0,0.0
11177,1617400289.9,50.8313363221433,0.0,37.97980780926895,,,-86.7229755,36.1115117,,,0.0,0.0,0.0,0.0
11178,1617400290.0,50.917152177427795,0.1800122914837577,38.0,,,-86.72296870000001,36.1114998,,,0.0,0.0,0.0,0.0
11179,1617400290.1,50.92,0.0,38.0,,,-86.72296180000001,36.111488200000004,,,0.0,0.0,0.0,0.0
11180,1617400290.2,51.0431339549693,0.03322854329948652,38.0,,,-86.722955,36.1114763,,,0.0,0.0,0.0,0.0
11181,1617400290.3,51.05280586646082,0.5179603417380129,38.0,,,-86.722948,36.111464500000004,,,0.0,0.0,0.0,0.0
11182,1617400290.4,51.20778874248856,0.3052093729659362,38.47749933528317,,,-86.722941,36.1114528,,,0.0,0.0,0.0,0.0
11183,1617400290.5,51.32245152892899,0.48921875883916954,38.97536037148175,,,-86.7229343,36.111441,,,0.0,0.0,0.0,0.0
11184,1617400290.6,51.50689424339538,0.78,39.0,,,-86.7229273,36.1114293,,,0.0,0.0,0.0,0.0
11185,1617400290.7,51.63915630019799,0.6212205401764176,39.0,,,-86.7229203,36.1114178,,,0.0,0.0,0.0,0.0
11186,1617400290.8,51.76848621710014,0.760974046717844,39.0,,,-86.72291329999999,36.111406200000005,,,0.0,0.0,0.0,0.0
11187,1617400290.9,51.969615786058846,0.98,39.0,,,-86.72290629999999,36.1113945,,,0.0,0.0,0.0,0.0
11188,1617400291.0,52.066918231724934,0.39,39.47940189670425,,,-86.7228995,36.11138270000001,,,0.0,0.0,0.0,0.0
11189,1617400291.1,52.179230856904056,0.78,39.979486549710394,,,-86.7228925,36.111370799999996,,,0.0,0.0,0.0,0.0
11190,1617400291.2,52.378759787961144,0.98,40.0,,,-86.7228857,36.1113592,,,0.0,0.0,0.0,0.0
11191,1617400291.3,52.53673799989128,0.48592492042688634,40.0,,,-86.7228787,36.1113475,,,0.0,0.0,0.0,0.0
11192,1617400291.4,52.65935978671731,0.903599606907202,40.0,,,-86.7228718,36.111335700000005,,,0.0,0.0,0.0,0.0
11193,1617400291.5,52.8064365902032,0.78,40.0,,,-86.7228648,36.111323999999996,,,0.0,0.0,0.0,0.0
11194,1617400291.6,52.96930975104875,0.39,40.47879366831708,,,-86.7228578,36.111312299999994,,,0.0,0.0,0.0,0.0
11195,1617400291.7,53.02,0.7749229839374348,40.97776107009534,,,-86.722851,36.1113005,,,0.0,0.0,0.0,0.0
11196,1617400291.8,53.194848545369815,0.78,41.0,,,-86.722844,36.1112888,,,0.0,0.0,0.0,0.0
11197,1617400291.9,53.3660094658295,0.42853079319660015,41.0,,,-86.7228372,36.1112768,,,0.0,0.0,0.0,0.0
11198,1617400292.0,53.45376195936504,0.6434442519828608,41.0,,,-86.7228302,36.111265,,,0.0,0.0,0.0,0.0
11199,1617400292.1,53.57411213493675,0.78,41.0,,,-86.7228233,36.111253000000005,,,0.0,0.0,0.0,0.0
11200,1617400292.2,53.739481497732925,0.0,41.47746317640815,,,-86.72281650000001,36.1112412,,,0.0,0.0,0.0,0.0
11201,1617400292.3,53.878479902761285,0.8494297706056878,41.976571889599434,,,-86.72280970000001,36.1112293,,,0.0,0.0,0.0,0.0
11202,1617400292.4,53.98047116550988,0.98,42.0,,,-86.7228028,36.11121729999999,,,0.0,0.0,0.0,0.0
11203,1617400292.5,54.120000000000005,0.5896463681684759,42.0,,,-86.7227957,36.111205299999995,,,0.0,0.0,0.0,0.0
11204,1617400292.6,54.3296820523161,0.78,42.0,,,-86.7227887,36.1111933,,,0.0,0.0,0.0,0.0
11205,1617400292.7,54.387453405298054,0.743890408501861,42.0,,,-86.7227817,36.1111813,,,0.0,0.0,0.0,0.0
11206,1617400292.8,54.51,0.3342157412600486,42.47954497868128,,,-86.7227747,36.111169200000006,,,0.0,0.0,0.0,0.0
11207,1617400292.9,54.63759705520998,0.5479259692363048,42.978525439698494,,,-86.7227675,36.1111572,,,0.0,0.0,0.0,0.0
11208,1617400293.0,54.76749208793089,0.6769112184249628,43.0,,,-86.7227603,36.111145,,,0.0,0.0,0.0,0.0
11209,1617400293.1,54.935420330347604,0.6521288218658167,43.0,,,-86.7227532,36.1111328,,,0.0,0.0,0.0,0.0
11210,1617400293.2,55.0850137810524,0.5387186067827681,43.0,,,-86.722746,36.11112070000001,,,0.0,0.0,0.0,0.0
