,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent
16882,1618956744.8,45.6866967126193,-0.26826262071490686,37.0,,,-86.72316529999999,36.1118325,,,0.0,0.0,0.0,1.0
16883,1618956744.9,45.59657061947578,-0.4940621277996727,37.32025108215839,,,-86.7231585,36.1118222,,,0.0,0.0,0.0,1.0
16884,1618956745.0,45.54854048805989,-0.19,37.8191680316315,,,-86.7231518,36.11181129999999,,,0.0,0.0,0.0,1.0
16885,1618956745.1,45.506692531522795,-0.39,38.0,,,-86.7231457,36.1118008,,,0.0,0.0,0.0,1.0
16886,1618956745.2,45.519595431703976,-0.19,38.0,,,-86.7231402,36.1117902,,,0.0,0.0,0.0,1.0
16887,1618956745.3,45.44410663980316,0.0,38.0,,,-86.7231347,36.1117795,,,0.0,0.0,0.0,1.0
16888,1618956745.4,45.441470360110806,-0.17338093599449414,38.0,,,-86.723129,36.1117685,,,0.0,0.0,0.0,1.0
16889,1618956745.5,45.396494364844834,-0.03614195858775998,38.31936755323763,,,-86.7231233,36.111758,,,0.0,0.0,0.0,1.0
16890,1618956745.6,45.36631454600612,-0.13489689742908137,38.81776516623354,,,-86.7231177,36.1117477,,,0.0,0.0,0.0,1.0
16891,1618956745.7,45.37293616748832,0.0,39.0,,,-86.7231127,36.1117372,,,0.0,0.0,0.0,1.0
16892,1618956745.8,45.371028169264086,-0.29930939175955923,39.0,,,-86.723107,36.1117268,,,0.0,0.0,0.0,1.0
16893,1618956745.9,45.32197066134378,0.0,39.0,,,-86.7231017,36.1117163,,,0.0,0.0,0.0,1.0
16894,1618956746.0,45.27750828719051,0.0,39.0,,,-86.7230962,36.1117057,,,0.0,0.0,0.0,1.0
16895,1618956746.1,45.32035115571431,-0.02774138487798127,39.31885431543973,,,-86.7230908,36.11169520000001,,,0.0,0.0,0.0,1.0
16896,1618956746.2,45.28752269120914,0.0,39.82014330020736,,,-86.7230848,36.111685200000004,,,0.0,0.0,0.0,1.0
16897,1618956746.3,45.2075657990544,-0.19,40.0,,,-86.7230792,36.1116752,,,0.0,0.0,0.0,1.0
16898,1618956746.4,45.22062776312544,0.0,40.0,,,-86.7230712,36.1116652,,,0.0,0.0,0.0,1.0
16899,1618956746.5,45.184843659816956,-0.19,40.0,,,-86.7230665,36.111655,,,0.0,0.0,0.0,1.0
16900,1618956746.6,45.12783012697191,0.0,40.0,,,-86.7230607,36.111645,,,0.0,0.0,0.0,1.0
16901,1618956746.7,45.14023374601246,0.0,40.0,,,-86.723054,36.1116348,,,0.0,0.0,0.0,1.0
