index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS
0,1618871396.6,20.88,-0.19,15.0,,,-86.7231672,36.1118032,,,0.0,0.0,0.0,1.0,0.0
1,1618871396.7,20.68809260763607,-0.6700516682803307,15.0,,,-86.7231645,36.1117982,,,0.0,0.0,0.0,1.0,0.6065765262309647
2,1618871396.8,20.56571048300794,-0.59,14.68563063993116,,,-86.723162,36.11179370000001,,,0.0,0.0,0.0,1.0,1.1550400497376154
3,1618871396.9,20.41994229119551,-0.632356134834747,14.185048819232188,,,-86.7231593,36.1117898,,,0.0,0.0,0.0,1.0,1.6519187924492755
4,1618871397.0,20.31218069047293,-0.78,14.0,,,-86.72315649999999,36.1117853,,,0.0,0.0,0.0,0.0,2.2119570913265476
5,1618871397.1,20.1756582959727,-0.597004366812227,14.0,,,-86.723153,36.11178029999999,,,0.0,0.0,0.0,0.0,2.8506747753105195
6,1618871397.2,20.00451805169244,-0.59,14.0,,,-86.72315,36.1117753,,,0.0,0.0,0.0,0.0,3.468521129654703
7,1618871397.3,19.83142713985212,-0.78,14.0,,,-86.72314770000001,36.1117708,,,0.0,0.0,0.0,0.0,4.009876333689824
8,1618871397.4,19.723343753941517,-0.78,13.689451972661464,,,-86.7231453,36.1117665,,,0.0,0.0,0.0,0.0,4.534373219765097
9,1618871397.5,19.562961578363684,-0.78,13.187499476422246,,,-86.72314300000001,36.1117617,,,0.0,0.0,0.0,0.0,5.106703453742623
10,1618871397.6,19.41070188952409,-0.78,13.0,,,-86.7231403,36.1117568,,,0.0,0.0,0.0,0.0,5.703104725041983
11,1618871397.7,19.2771460946985,-0.78,13.0,,,-86.7231375,36.111752,,,0.0,0.0,0.0,0.0,6.29313809561676
12,1618871397.8,19.158512742898843,-0.78,13.0,,,-86.7231355,36.1117472,,,0.0,0.0,0.0,0.0,6.856300711792919
13,1618871397.9,18.99022053641347,-0.59,13.0,,,-86.7231335,36.1117425,,,0.0,0.0,0.0,0.0,7.408936251972895
14,1618871398.0,18.8536897320814,-0.5667511421979444,12.68770083811954,,,-86.7231307,36.111737700000006,,,0.0,0.0,0.0,0.0,7.998969641900137
15,1618871398.1,18.679438857432604,-0.39,12.185726715344542,,,-86.7231285,36.1117335,,,0.0,0.0,0.0,0.0,8.50608237616488
16,1618871398.2,18.50429205303292,-0.9057524906847072,12.0,,,-86.7231257,36.1117288,,,0.0,0.0,0.0,0.0,9.086076617715339
17,1618871398.3,18.29830450293396,-0.98,12.0,,,-86.7231232,36.1117243,,,0.0,0.0,0.0,0.0,9.634540223200071
18,1618871398.4,18.03733442063626,-1.17,12.0,,,-86.72312070000001,36.11172,,,0.0,0.0,0.0,0.0,10.162793139252198
19,1618871398.5,17.70547507157133,-1.330683925472806,12.0,,,-86.723119,36.1117155,,,0.0,0.0,0.0,0.0,10.685955129349386
20,1618871398.6,17.363775548354937,-1.6726224620066106,11.688115445459037,,,-86.7231163,36.1117112,,,0.0,0.0,0.0,0.0,11.22209274592309
21,1618871398.7,17.033542667551426,-1.96,11.187728909323871,,,-86.723114,36.1117068,,,0.0,0.0,0.0,0.0,11.753187172859844
22,1618871398.8,16.728608308423258,-1.96,11.0,,,-86.7231117,36.1117028,,,0.0,0.0,0.0,0.0,12.243612709034144
23,1618871398.9,16.398943950006146,-1.76,11.0,,,-86.723109,36.11169829999999,,,0.0,0.0,0.0,0.0,12.799674534162616
24,1618871399.0,16.126059994495918,-1.57,11.0,,,-86.7231065,36.111694,,,0.0,0.0,0.0,0.0,13.327927481106494
25,1618871399.1,15.87718555220954,-1.5192868270728752,11.0,,,-86.72310429999999,36.1116898,,,0.0,0.0,0.0,0.0,13.835040257995228
26,1618871399.2,15.67931465916278,-1.17,11.0,,,-86.72310279999999,36.1116858,,,0.0,0.0,0.0,0.0,14.299782778936729
27,1618871399.3,15.565465854558878,-0.820149598901496,11.0,,,-86.7231005,36.111682,,,0.0,0.0,0.0,0.0,14.770132545362504
28,1618871399.4,15.394865260522009,-0.98,11.0,,,-86.7230993,36.1116778,,,0.0,0.0,0.0,0.0,15.249430677658859
29,1618871399.5,15.253578384360017,-0.59,11.0,,,-86.7230975,36.1116737,,,0.0,0.0,0.0,0.0,15.733155419480724
30,1618871399.6,15.13520719779698,-0.59,10.687518373258571,,,-86.7230952,36.1116698,,,0.0,0.0,0.0,0.0,16.213519277511274
31,1618871399.7,15.021760244542492,-0.59,10.186294684362355,,,-86.7230935,36.1116662,,,0.0,0.0,0.0,0.0,16.641961414893668
32,1618871399.8,14.881508699238458,-0.59,10.0,,,-86.723091,36.1116623,,,0.0,0.0,0.0,0.0,17.130322220108386
33,1618871399.9,14.763817277166144,-0.59,10.0,,,-86.7230887,36.1116585,,,0.0,0.0,0.0,0.0,17.60067201440037
34,1618871400.0,14.654080667282448,-0.59,10.0,,,-86.72308620000001,36.1116545,,,0.0,0.0,0.0,0.0,18.09893308163555
35,1618871400.1,14.518323583300006,-0.59,10.0,,,-86.7230837,36.111650700000006,,,0.0,0.0,0.0,0.0,18.577447209148943
36,1618871400.2,14.391802570300616,-0.59,10.0,,,-86.72308100000001,36.1116472,,,0.0,0.0,0.0,0.0,19.036021451459856
37,1618871400.3,14.259728633401568,-0.59,10.0,,,-86.7230782,36.1116432,,,0.0,0.0,0.0,0.0,19.546995815109987
38,1618871400.4,14.122549936647536,-0.59,10.0,,,-86.7230757,36.1116393,,,0.0,0.0,0.0,0.0,20.035356650568552
39,1618871400.5,14.048374654398769,-0.59,10.0,,,-86.7230738,36.111636,,,0.0,0.0,0.0,0.0,20.440052443769122
40,1618871400.6,13.903662999443196,-0.59,10.0,,,-86.7230725,36.111633000000005,,,0.0,0.0,0.0,0.0,20.793487677656618
41,1618871400.7,13.79,-0.59,10.0,,,-86.7230708,36.1116293,,,0.0,0.0,0.0,0.0,21.232336894671146
42,1618871400.8,13.714987480453198,-0.39,10.0,,,-86.723069,36.1116258,,,0.0,0.0,0.0,0.0,21.65377300590591
43,1618871400.9,13.75,-0.19,10.0,,,-86.7230678,36.111622,,,0.0,0.0,0.0,0.0,22.08984744789031
44,1618871401.0,13.810437505436202,0.0,10.0,,,-86.7230657,36.1116185,,,0.0,0.0018649544132188,0.0,0.0,22.522340060984362
45,1618871401.1,13.914355751904802,0.39,10.0,,,-86.7230632,36.111615500000006,,,0.0,0.1268598137191267,0.0,0.0,22.924476804121475
46,1618871401.2,14.015264866929837,0.4618161824599511,10.0,,,-86.7230612,36.1116125,,,0.0,0.2518549710362864,0.0,0.0,23.303366375648512
47,1618871401.3,14.197402686009768,0.78,10.0,,,-86.72305970000001,36.1116092,,,0.0,0.3768498303421944,0.0,0.0,23.694267914843806
48,1618871401.4,14.361630245768604,0.78,10.0,,,-86.72305820000001,36.1116058,,,0.0,0.501844987659354,0.0,0.0,24.095625739296274
49,1618871401.5,14.45,0.78,10.0,,,-86.7230565,36.1116023,,,0.0,0.6268398469652621,0.0,0.0,24.513697553747242
50,1618871401.6,14.4394594311206,0.1673457334611697,10.0,,,-86.723055,36.1115992,,,0.0,0.75183470627117,0.0,0.0,24.883802537272473
51,1618871401.7,14.371248775396223,-0.19,10.0,,,-86.7230532,36.1115958,,,0.0,0.8768298635883296,0.0,0.0,25.294992323970924
52,1618871401.8,14.263558925827828,-0.19,10.0,,,-86.7230513,36.1115927,,,0.0,1.0,0.0,0.0,25.67963813253376
53,1618871401.9,14.212549716300336,-0.4071211913571787,10.0,,,-86.7230498,36.1115897,,,0.0,1.0,0.0,0.0,26.039409550260817
54,1618871402.0,14.059678637031595,-0.59,10.0,,,-86.7230478,36.11158629999999,,,0.0,1.0,0.0,0.0,26.457990447129532
55,1618871402.1,13.933818508791962,-0.59,10.0,,,-86.7230463,36.1115833,,,0.0,1.0,0.0,0.0,26.81776186871463
56,1618871402.2,13.818957322853487,-0.59,10.0,,,-86.7230447,36.111580200000006,,,0.0,1.0,0.0,0.0,27.19123113498101
57,1618871402.3,13.706232683561373,-0.59,10.0,,,-86.723043,36.1115768,,,0.0,1.0,0.0,0.0,27.598972084904517
58,1618871402.4,13.72390764716196,-0.39,10.0,,,-86.72304100000001,36.1115735,,,0.0,1.0,0.0,0.0,28.007537732305217
59,1618871402.5,13.76660699786988,0.0,10.0,,,-86.7230393,36.1115703,,,0.0,1.0,0.0,0.0,28.39474800449477
60,1618871402.6,13.877769538265454,0.2821152780343617,9.687389701802596,,,-86.7230372,36.1115667,,,0.0,1.0,0.0,0.0,28.83727322318276
61,1618871402.7,13.99356382303856,0.58,9.186916590400074,,,-86.7230353,36.1115635,,,0.0,1.0,0.0,0.0,29.231914750576713
62,1618871402.8,14.136940988685978,0.78,9.0,,,-86.7230337,36.1115602,,,0.0,1.0,0.0017529843086429,0.0,29.626003095254394
63,1618871402.9,14.244404858913375,0.58,9.0,,,-86.72303199999999,36.111557,,,0.0,1.0,0.1685533385641833,0.0,30.01321337764329
64,1618871403.0,14.350856381528612,0.58,9.0,,,-86.7230302,36.1115535,,,0.0,1.0,0.3353532951372581,0.0,30.434649545499447
65,1618871403.1,14.38237252144177,0.39,9.0,,,-86.7230283,36.1115507,,,0.0,1.0,0.5021532517103329,0.0,30.789709536678394
66,1618871403.2,14.44,0.19,9.0,,,-86.7230265,36.1115473,,,0.0,1.0,0.6689536059658733,0.0,31.200899362867037
67,1618871403.3,14.45380674310952,0.0,9.0,,,-86.7230248,36.1115442,,,0.0,1.0,0.835753562538948,0.0,31.577916993166575
68,1618871403.4,14.381037370823162,-0.1685646214648092,9.0,,,-86.7230233,36.111541,,,0.0,1.0,1.0,0.0,31.958399899445908
69,1618871403.5,14.296654414254071,-0.19,9.0,,,-86.7230215,36.1115378,,,0.0,1.0,1.0,0.0,32.349240260575385
70,1618871403.6,14.221586627262653,-0.39,9.0,,,-86.7230198,36.1115347,,,0.0,1.0,1.0,0.0,32.72625789835712
71,1618871403.7,14.179920213532014,-0.39,9.0,,,-86.7230182,36.1115312,,,0.0,1.0,1.0,0.0,33.1411327013327
72,1618871403.8,14.068401115368566,-0.39,9.0,,,-86.7230165,36.1115282,,,0.0,1.0,1.0,0.0,33.508011527181225
73,1618871403.9,13.983933917401496,-0.39,9.0,,,-86.7230145,36.1115248,,,0.0,1.0,1.0,0.0,33.92659248372079
74,1618871404.0,13.85892233126451,-0.39,9.0,,,-86.7230128,36.1115217,,,0.0,1.0,1.0,0.0,34.30361013174132
75,1618871404.1,13.827741867965637,-0.39,9.0,,,-86.723011,36.11151829999999,,,0.0,1.0,1.0,0.0,34.714799981910446
76,1618871404.2,13.773457259208088,-0.19,9.0,,,-86.72300899999999,36.1115153,,,0.0,1.0,1.0,0.0,35.09368965808616
77,1618871404.3,13.772520097214432,-0.1390218751149869,9.0,,,-86.72300729999999,36.111512,,,0.0,1.0,1.0,0.0,35.491142336785224
78,1618871404.4,13.740355591569068,0.0,9.0,,,-86.7230057,36.11150870000001,,,0.0,1.0,1.0,0.0081947024170029,35.885230713899425
79,1618871404.5,13.750586979311937,0.0,9.0,,,-86.7230037,36.1115057,,,0.0,1.0,1.0,0.5072660012065381,36.264120401274326
80,1618871404.6,13.73,0.0,9.0,,,-86.72300200000001,36.1115027,,,0.0,0.9929856359059128,1.0,1.0,36.63099924776166
81,1618871404.7,13.73,0.0,9.0,,,-86.72300030000001,36.1114992,,,0.0,0.367817394013197,1.0,1.0,37.049071135709454
