index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS
0,1618956744.8,45.6866967126193,-0.2682626207149068,37.0,,,-86.72316529999999,36.1118325,,,0.0,0.0,0.0,1.0,0.0
1,1618956744.9,45.59657061947578,-0.4940621277996727,37.32025108215839,,,-86.7231585,36.1118222,,,0.0,0.0,0.0,1.0,1.2980243760701575
2,1618956745.0,45.54854048805989,-0.19,37.8191680316315,,,-86.7231518,36.11181129999999,,,0.0,0.0,0.0,1.0,2.6512603093165117
3,1618956745.1,45.5066925315228,-0.39,38.0,,,-86.7231457,36.1118008,,,0.0,0.0,0.0,1.0,3.9410023988584806
4,1618956745.2,45.519595431703976,-0.19,38.0,,,-86.7231402,36.1117902,,,0.0,0.0,0.0,1.0,5.219031781769388
5,1618956745.3,45.44410663980316,0.0,38.0,,,-86.7231347,36.1117795,,,0.0,0.0,0.0,1.0,6.5073233465601845
6,1618956745.4,45.441470360110806,-0.1733809359944941,38.0,,,-86.723129,36.1117685,,,0.0,0.0,0.0,1.0,7.8333183613164215
7,1618956745.5,45.396494364844834,-0.0361419585877599,38.31936755323763,,,-86.7231233,36.111758,,,0.0,0.0,0.0,1.0,9.108209140366656
8,1618956745.6,45.36631454600612,-0.1348968974290813,38.81776516623354,,,-86.7231177,36.1117477,,,0.0,0.0,0.0,1.0,10.359125759182321
9,1618956745.7,45.37293616748832,0.0,39.0,,,-86.7231127,36.1117372,,,0.0,0.0,0.0,1.0,11.610087526150847
10,1618956745.8,45.371028169264086,-0.2993093917595592,39.0,,,-86.723107,36.1117268,,,0.0,0.0,0.0,1.0,12.874803026653314
11,1618956745.9,45.32197066134378,0.0,39.0,,,-86.7231017,36.1117163,,,0.0,0.0,0.0,1.0,14.135691809910199
12,1618956746.0,45.27750828719051,0.0,39.0,,,-86.7230962,36.1117057,,,0.0,0.0,0.0,1.0,15.413721398321034
13,1618956746.1,45.32035115571431,-0.0277413848779812,39.31885431543973,,,-86.7230908,36.11169520000001,,,0.0,0.0,0.0,1.0,16.678029558779944
14,1618956746.2,45.28752269120914,0.0,39.82014330020736,,,-86.7230848,36.1116852,,,0.0,0.0,0.0,1.0,17.913722532378408
15,1618956746.3,45.2075657990544,-0.19,40.0,,,-86.7230792,36.1116752,,,0.0,0.0,0.0,1.0,19.13417089106528
16,1618956746.4,45.22062776312544,0.0,40.0,,,-86.7230712,36.1116652,,,0.0,0.0,0.0,1.0,20.458137076020822
17,1618956746.5,45.18484365981696,-0.19,40.0,,,-86.7230665,36.111655,,,0.0,0.0,0.0,1.0,21.668360529236395
18,1618956746.6,45.12783012697191,0.0,40.0,,,-86.7230607,36.111645,,,0.0,0.0,0.0,1.0,22.896323525474603
19,1618956746.7,45.14023374601246,0.0,40.0,,,-86.723054,36.1116348,,,0.0,0.0,0.0,1.0,24.180312714698882
20,1618956746.8,45.03563956188031,-0.2581999341840652,40.0,,,-86.7230483,36.1116242,,,0.0,0.0,0.0,1.0,25.465394848064697
21,1618956746.9,44.92974354447552,-0.39,40.31966584040424,,,-86.723042,36.1116147,,,0.0,0.0,0.0,1.0,26.66379483179466
22,1618956747.0,44.788419443986896,-0.7589895662236823,40.81951091619792,,,-86.7230363,36.1116042,,,0.0,0.0,0.0,1.0,27.93868601356483
23,1618956747.1,44.68323757916041,-0.59,41.0,,,-86.72303000000001,36.1115937,,,0.0,0.0,0.0,1.0,29.23616392161849
24,1618956747.2,44.4861830463949,-0.78,41.0,,,-86.723024,36.1115833,,,0.0,0.0,0.0,1.0,30.51202859310506
25,1618956747.3,44.355641842190245,-0.78,41.0,,,-86.72301800000001,36.1115735,,,0.0,0.0,0.0,1.0,31.727748657092434
26,1618956747.4,44.14659294436906,-0.78,41.0,,,-86.723012,36.111563200000006,,,0.0,0.0,0.0,1.0,32.99354353844604
27,1618956747.5,44.04313583180988,-0.59,41.0,,,-86.7230057,36.111553,,,0.0,0.0,0.0,1.0,34.26108717881034
28,1618956747.6,43.92774823488578,-0.5131407105092292,41.0,,,-86.7229998,36.1115427,,,0.0,0.0,0.0,1.0,35.523083202532455
29,1618956747.7,43.80167524451619,-0.78,41.0,,,-86.7229933,36.1115325,,,0.0,0.0,0.0,1.0,36.798749823218145
30,1618956747.8,43.69066584463625,-0.5532903256750923,41.0,,,-86.7229873,36.1115223,,,0.0,0.0,0.0,0.871041148106104,38.05449269002013
31,1618956747.9,43.555650833054855,-0.59,41.31989804236097,,,-86.7229813,36.111512,,,0.0,0.0,0.0,0.5590262641471258,39.32028772116121
32,1618956748.0,43.54752964987957,-0.19,41.81901210092474,,,-86.722975,36.1115018,,,0.0,0.0,0.0,0.2470121240885361,40.587831525542775
33,1618956748.1,43.43321148976475,-0.59,42.0,,,-86.72296920000001,36.1114912,,,0.0,0.0,0.0,0.0,41.876519646819624
34,1618956748.2,43.32720115955726,-0.5360521681096012,42.0,,,-86.72296329999999,36.1114808,,,0.0,0.0,0.0,0.0,43.148615764734586
35,1618956748.3,43.26580595672144,-0.4711795283776759,42.0,,,-86.72295720000001,36.1114708,,,0.0,0.0,0.0,0.0,44.388254013767835
36,1618956748.4,43.229603017288845,-0.2880128743352925,42.0,,,-86.72295129999999,36.1114607,,,0.0,0.0,0.0,0.0,45.63010270026742
37,1618956748.5,43.19453895071542,-0.1143736124326038,42.0,,,-86.7229455,36.1114505,,,0.0,0.0,0.0,0.0,46.87823982641178
38,1618956748.6,43.21220905202026,-0.19,42.0,,,-86.7229395,36.1114402,,,0.0,0.0,0.0,0.0,48.144035067365984
39,1618956748.7,43.2214774213294,0.0260277800759309,42.0,,,-86.7229335,36.1114303,,,0.0,0.0,0.0,0.0,49.36973243089864
40,1618956748.8,43.19641174797457,0.0,42.0,,,-86.7229278,36.1114203,,,0.0,0.0,0.0,0.0,50.59391156890254
41,1618956748.9,43.26344892289475,0.182944719786504,42.0,,,-86.722922,36.1114102,,,0.0,0.0,0.0,0.0,51.83195317149007
