index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
16334,1618958378.2,97.0154315435878,0.18895420691838058,25.0,,,-86.68501529999999,36.06493579999999,,,0.0,0.0,0.0,0.0,37396.952284438645,-37322.65228443864,356.82396656459076,West,False
16335,1618958378.3,97.10983657715364,0.2033283266963688,25.0,,,-86.6849955,36.06491679999999,,,0.0,0.0,0.0,0.0,37399.7146914949,-37325.414691494894,356.874927260329,West,True
16336,1618958378.4,97.10363730681168,0.21988566840424817,25.4961414986198,,,-86.68497579999999,36.0648982,,,0.0,0.0,0.0,0.0,37402.437378052105,-37328.1373780521,356.87397707698364,West,True
16337,1618958378.5,97.22108537693008,0.23825943241705458,25.99540765129575,,,-86.684956,36.0648795,,,0.0,0.0,0.0,0.0,37405.17435729806,-37330.87435729806,356.85812203969107,West,True
16338,1618958378.6,97.26399897094764,0.2580126776775344,26.0,,,-86.6849363,36.0648608,,,0.0,0.0,0.0,0.0,37407.90550063944,-37333.60550063944,356.89062395774226,West,True
16339,1618958378.7,97.35,0.27865937881424496,26.0,,,-86.6849165,36.0648422,,,0.0,0.0,0.0,0.0,37410.63404228683,-37336.33404228683,356.67332268401134,West,True
16340,1618958378.8,97.44265550576364,0.29969284315249256,26.497051773101983,,,-86.68489720000001,36.0648228,,,0.0,0.0,0.0,0.0,37413.40223069373,-37339.10223069373,356.84129863765867,West,True
16341,1618958378.9,97.5594044596279,0.3206103888887361,26.996275735985503,,,-86.6848775,36.064804,,,0.0,0.0,0.0,0.0,37416.14185012812,-37341.84185012812,356.9050845595887,West,True
16342,1618958379.0,97.65862024965324,0.34093344653465846,27.496110848272437,,,-86.68485749999999,36.0647853,,,0.0,0.0,0.0,0.0,37418.89055414432,-37344.59055414431,356.94060663523874,West,True
16343,1618958379.1,97.69,0.36022742515306505,27.99595056302428,,,-86.6848377,36.064767,,,0.0,0.0,0.0,0.0,37421.593898860025,-37347.29389886002,356.88852940293174,West,True
16344,1618958379.2,97.73231275358155,0.37810619566751713,28.0,,,-86.6848177,36.0647482,,,0.0,0.0,0.0,0.0,37424.35102471532,-37350.051024715314,356.8397062356688,West,True
16345,1618958379.3,97.8850554910311,0.39424476231152933,28.0,,,-86.6847978,36.0647292,,,0.0,0.0,0.0,0.0,37427.11923397286,-37352.819233972856,356.9696913969577,West,True
16346,1618958379.4,97.96,0.40836858433967704,28.0,,,-86.6847777,36.06471079999999,,,0.0,0.0,0.0,0.0,37429.848732634106,-37355.5487326341,356.96828955671845,West,True
16347,1618958379.5,98.0509315676876,0.42026297432712045,28.0,,,-86.68475749999999,36.0646923,,,0.0,0.0,0.0,0.0,37432.592516191544,-37358.29251619154,356.92149189890876,West,True
16348,1618958379.6,98.17,0.42975336511092643,33.44710185638978,,,-86.6847375,36.0646737,,,0.0,0.0,0.0,0.0,37435.33281983349,-37361.03281983349,356.8719175543125,West,True
16349,1618958379.7,98.29002769153313,0.436717624205738,38.96217052966279,,,-86.6847175,36.06465479999999,,,0.0,0.0,0.0,0.0,37438.09838742481,-37363.79838742481,357.0482544698729,West,True
16350,1618958379.8,98.41908564210988,0.44106373293413115,39.49635141737068,,,-86.6846972,36.0646367,,,0.0,0.0,0.0,0.0,37440.815014086875,-37366.51501408687,356.93550225590724,West,True
16351,1618958379.9,98.5755952205476,0.4427483162261091,39.99613216877376,,,-86.68467700000001,36.064618,,,0.0,0.0,0.0,0.0,37443.5755113073,-37369.2755113073,357.0608449000396,West,True
16352,1618958380.0,98.66593365265877,0.4417540983128141,40.0,,,-86.68465649999999,36.0645998,,,0.0,0.0,0.0,0.0,37446.31245722256,-37372.012457222554,357.0447060209174,West,True
16353,1618958380.1,98.82984417981925,0.4381127128550346,40.0,,,-86.684636,36.0645815,,,0.0,0.0,0.0,0.0,37449.057635585996,-37374.75763558599,356.9830677813133,West,True
16354,1618958380.2,98.9439181020356,0.4318798270398535,40.0,,,-86.6846157,36.064563,,,0.0,0.0,0.0,0.0,37451.80737742309,-37377.507377423084,356.9681418481139,West,True
16355,1618958380.3,99.05622204559414,0.4231572772642794,40.0,,,-86.6845955,36.0645445,,,0.0,0.0,0.0,0.0,37454.55116323746,-37380.25116323746,357.0124111167306,West,True
16356,1618958380.4,99.13074305421792,0.41206300036110255,40.0,,,-86.684575,36.064526,,,0.0,0.0,0.0,0.0,37457.312867487664,-37383.01286748766,357.07313778452846,West,True
16357,1618958380.5,99.25055397610409,0.3987493401947695,40.0,,,-86.68455429999999,36.06450770000001,,,0.0,0.0,0.0,0.0,37460.070145866805,-37385.7701458668,356.9829936513596,West,True
16358,1618958380.6,99.35590328969084,0.38336856573820344,40.0,,,-86.684534,36.0644892,,,0.0,0.0,0.0,0.0,37462.819888839425,-37388.51988883942,357.012355860137,West,True
16359,1618958380.7,99.48,0.3660891753430312,40.0,,,-86.6845135,36.06447070000001,,,0.0,0.0,0.0,0.0,37465.581593953204,-37391.2815939532,356.9026192627861,West,True
16360,1618958380.8,99.57616517828636,0.34706240898694957,40.0,,,-86.6844933,36.0644518,,,0.0,0.0,0.0,0.0,37468.35888372069,-37394.05888372069,357.0123192898485,West,True
16361,1618958380.9,99.59454491006755,0.326441929841148,40.0,,,-86.6844728,36.0644333,,,0.0,0.0,0.0,0.0,37471.12058942009,-37396.82058942009,357.010735691603,West,True
16362,1618958381.0,99.60370322733658,0.30435778526061574,40.0,,,-86.6844522,36.06441470000001,,,0.0,0.0,0.0,0.0,37473.89657529279,-37399.59657529279,356.9652661605929,West,True
16363,1618958381.1,99.68189708379748,0.28094340129660467,40.0,,,-86.6844318,36.064396,,,0.0,0.0,0.0,0.0,37476.66893306614,-37402.36893306614,356.978615045975,West,True
16364,1618958381.2,99.74884091377936,0.2563193058383109,40.0,,,-86.68441120000001,36.0643772,,,0.0,0.0,0.0,0.0,37479.461527894666,-37405.16152789466,356.98000494978487,West,True
16365,1618958381.3,99.85,0.23062566298423276,40.0,,,-86.6843907,36.0643585,,,0.0,0.0,0.0,0.0,37482.239839486734,-37407.93983948673,357.01222710494,West,True
16366,1618958381.4,99.87082175550968,0.20401167320834512,40.0,,,-86.6843702,36.06434,,,0.0,0.0,0.0,0.0,37485.00154664267,-37410.70154664267,357.08322179944156,West,True
16367,1618958381.5,99.91224241907038,0.176666410394767,40.0,,,-86.68434920000001,36.064321500000005,,,0.0,0.0,0.0,0.0,37487.793441035654,-37413.49344103565,356.97994864501976,West,True
