index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS
0,1619096249.4,87.32543428463633,-0.19,26.0,,,-86.72315920000001,36.1118885,,,1.0,0.0,0.0,1.0,0.0
1,1619096249.5,87.35249362436244,-0.19,26.0,,,-86.72314770000001,36.111868,,,1.0,0.0,0.0,1.0,2.5026591409840924
2,1619096249.6,87.27557268159755,-0.19,26.0,,,-86.72313620000001,36.1118473,,,1.0,0.0,0.0,1.0,5.025591019866334
3,1619096249.7,87.21747625632256,-0.19,26.0,,,-86.72312480000001,36.1118265,,,1.0,0.0,0.0,1.0,7.555021467096691
4,1619096249.8,87.20798786644151,0.0,26.08710569860288,,,-86.7231137,36.111805700000005,,,1.0,0.0,0.0,1.0,10.073661824228711
5,1619096249.9,87.11,-0.39,26.587486862088014,,,-86.7231018,36.1117855,,,1.0,0.0,0.0,1.0,12.561204411492053
6,1619096250.0,87.02498917328299,-0.19,27.0,,,-86.7230903,36.1117658,,,1.0,0.0,0.0,1.0,14.983118799336136
7,1619096250.1,86.97528891798986,-0.39,27.0,,,-86.7230785,36.1117458,,,1.0,0.0,0.0,1.0,17.446720891708434
8,1619096250.2,86.90411849828611,-0.19,27.0,,,-86.723067,36.1117258,,,1.0,0.0,0.0,1.0,19.898848403841704
9,1619096250.3,86.83271863419552,-0.19,27.0,,,-86.7230552,36.1117055,,,1.0,0.0,0.0,1.0,22.392604797056947
10,1619096250.4,86.81149794090977,-0.19,27.0,,,-86.7230438,36.1116858,,,1.0,0.0,0.0,0.9343631742285412,24.810701584508553
11,1619096250.5,86.79,-0.0402344789862339,27.0,,,-86.72303199999999,36.1116658,,,1.0,0.0,0.0,0.8153806657324248,27.2743041420028
12,1619096250.6,86.84415647090186,0.0,27.0,,,-86.72301829999999,36.1116462,,,1.0,0.0,0.0,0.6963981572363084,29.7771945428897
13,1619096250.7,86.90457926520075,0.19,27.0,,,-86.72300729999999,36.1116262,,,1.0,0.0,0.0,0.5774153650635152,32.21074109229718
14,1619096250.8,86.99,0.0,27.0,,,-86.7229952,36.1116062,,,1.0,0.0,0.0,0.4584328565673987,34.68605894617617
15,1619096250.9,87.08634141825588,0.2551480176940692,27.0,,,-86.722984,36.1115865,,,1.0,0.0,0.0,0.3394500643946057,37.096602452981614
16,1619096251.0,87.13320336131363,0.4885211261240905,27.086992333145798,,,-86.722972,36.1115662,,,1.0,0.0,0.0,0.2204675558984892,39.598049312053895
17,1619096251.1,87.19596144080093,0.2631581278606231,27.586947037676296,,,-86.7229607,36.1115463,,,1.0,0.0,0.0,0.1014850474023727,42.032551943921334
18,1619096251.2,87.2784265778164,0.39,28.0,,,-86.7229493,36.111526700000006,,,1.0,0.0,0.0,0.0,44.44058113284462
19,1619096251.3,87.31,0.56425251742835,28.0,,,-86.7229375,36.111507,,,1.0,0.0,0.0,0.0,46.874114193211945
20,1619096251.4,87.40645230498406,0.19,28.0,,,-86.722926,36.111487,,,1.0,0.0,0.0,0.0,49.326243029356625
21,1619096251.5,87.5665246740521,0.4247659354885434,28.0,,,-86.7229142,36.1114673,,,1.0,0.0,0.0,0.0,51.759776322405024
22,1619096251.6,87.67992029944766,0.2495583641911039,28.0,,,-86.7229025,36.1114475,,,1.0,0.0,0.0,0.0,54.19944027355685
23,1619096251.7,87.79558750619732,0.4721578748922723,28.0,,,-86.72289079999999,36.111427500000005,,,1.0,0.0,0.0,0.0,56.65919243025727
24,1619096251.8,87.95110416320809,0.39,28.0,,,-86.72287920000001,36.11140770000001,,,1.0,0.0,0.0,0.0,59.09500009613939
25,1619096251.9,87.99916579998906,0.1349543707535656,28.0,,,-86.72286729999999,36.1113878,,,1.0,0.0,0.0,0.0,61.55246566771922
26,1619096252.0,88.0602276379464,0.6114300096096645,28.0,,,-86.72285550000001,36.111368,,,1.0,0.0,0.0,0.0,63.99601353113555
27,1619096252.1,88.15530554719356,0.1933159587445935,28.0,,,-86.72284379999999,36.1113483,,,1.0,0.0,0.0,0.0,66.4256480620557
28,1619096252.2,88.25331319495923,0.58,28.087048647150795,,,-86.7228322,36.1113285,,,0.9592692309731744,0.0,0.0,0.0,68.86145617873645
29,1619096252.3,88.37632101152705,0.3380559220170038,28.58802030020317,,,-86.7228203,36.1113085,,,0.6812638860166818,0.0,0.0,0.0,71.32893929716876
30,1619096252.4,88.5380655318676,0.58,29.0,,,-86.7228087,36.1112885,,,0.4032578782431637,0.0,0.0,0.0,73.78486726912897
31,1619096252.5,88.6220440379154,0.58,29.0,,,-86.7227968,36.1112685,,,0.125252533286671,0.0,0.0,0.0,76.2523506234287
32,1619096252.6,88.79040432965424,0.5175712034793185,29.0,,,-86.7227852,36.1112487,,,0.0,0.0,0.6842149015509583,0.0,78.68815919305291
33,1619096252.7,88.80940209199703,0.5144806957668366,29.0,,,-86.7227735,36.1112287,,,0.0,0.0,1.0,0.0,81.14791248667252
34,1619096252.8,88.85343038443808,0.5711454069713111,29.0,,,-86.7227617,36.1112085,,,0.0,0.0,1.0,0.0,83.6316112823724
35,1619096252.9,88.99901857627118,0.0380139938427092,29.0,,,-86.72275,36.1111885,,,0.0,0.0,1.0,0.0,86.09136480585767
36,1619096253.0,89.08408148344468,0.2856806306719223,29.0,,,-86.72273829999999,36.1111685,,,0.0,0.0,1.0,0.0,88.55111844424937
37,1619096253.1,89.14,0.5055218232198315,29.0,,,-86.72272650000001,36.1111483,,,0.0,0.0,1.0,0.0,91.0348175854501
38,1619096253.2,89.23381774865992,0.78,29.0,,,-86.7227147,36.1111282,,,0.0,0.0,1.0,0.0,93.50846546514737
39,1619096253.3,89.33,0.39,29.0,,,-86.7227028,36.111108,,,0.0,0.0,1.0,0.0,95.99601201520352
40,1619096253.4,89.47973448132204,0.58,29.087269423011197,,,-86.7226908,36.111088,,,0.0,0.0,1.0,0.0,98.46740150561432
41,1619096253.5,89.50431373310549,0.19,29.586776977611898,,,-86.7226793,36.111068,,,0.0,0.0,1.0,0.0,100.91953266289376
42,1619096253.6,89.57316925252074,0.4070964419475655,30.0,,,-86.7226673,36.1110477,,,0.0,0.0,1.0,0.0,103.4209825887843
43,1619096253.7,89.63153280307286,0.39,30.0,,,-86.7226555,36.111027500000006,,,0.0,0.0,0.8897964139348218,0.0,105.90468242635349
44,1619096253.8,89.71000000000001,0.0704300079509845,30.0,,,-86.7226437,36.1110073,,,0.0,0.0,0.7426152371802048,0.0,108.38838238170622
45,1619096253.9,89.81941714264859,0.58,30.0,,,-86.72263170000001,36.110987,,,0.0,0.0,0.5954337095179828,0.0,110.8898326659101
46,1619096254.0,89.9031485893882,0.2616545873975986,30.0,,,-86.7226195,36.11096679999999,,,0.0,0.0,0.4482525327633658,0.0,113.38907981087029
47,1619096254.1,90.0895064845633,0.5417091882081077,30.0,,,-86.7226075,36.1109467,,,0.0,0.0,0.3010713560087489,0.0,115.87048084255578
48,1619096254.2,90.1434402380257,0.39,30.0,,,-86.7225953,36.1109265,,,0.0,0.0,0.1538898283465268,0.0,118.36972823283985
49,1619096254.3,90.20184535412606,0.4006479489652103,30.0,,,-86.722583,36.1109063,,,0.0,0.0,0.0067086515919099,0.0,120.8729279980272
50,1619096254.4,90.27732644234294,0.4318373096141945,30.0,,,-86.7225708,36.1108862,,,0.0,0.0,0.0,0.0,123.36218703942603
51,1619096254.5,90.3386361297445,0.067324806474967,30.0,,,-86.72255870000001,36.1108657,,,0.0,0.0,0.0,0.0,125.88757771429378
52,1619096254.6,90.42761880511152,0.487900594137603,30.0,,,-86.72254649999999,36.110845700000006,,,0.0,0.0,0.0,0.0,128.36685803813185
53,1619096254.7,90.51968746369234,0.58,30.0,,,-86.722534,36.1108253,,,0.0,0.0,0.0,0.0,130.8979518592664
54,1619096254.8,90.69786716082363,0.39,30.087289844203628,,,-86.7225217,36.1108052,,,0.0,0.0,0.0,0.0,133.39117949344882
55,1619096254.9,90.75362713450292,0.39,30.58737270827198,,,-86.7225092,36.110785,,,0.0,0.0,0.0,0.0,135.90236228573468
56,1619096255.0,90.78456655252504,0.1923465120787217,31.0,,,-86.72249670000001,36.1107645,,,0.0,0.0,0.0,0.0,138.44342661271628
57,1619096255.1,90.86671489803162,0.26037414872959,31.0,,,-86.7224843,36.1107445,,,0.0,0.0,0.0,0.0,140.9307017174546
58,1619096255.2,90.91482479758812,0.39,31.0,,,-86.7224717,36.1107243,,,0.0,0.0,0.0,0.0,143.44591466677073
59,1619096255.3,91.03067532615724,0.19,31.0,,,-86.7224592,36.1107038,,,0.0,0.0,0.0,0.0,145.9869793772463
60,1619096255.4,91.1099845457556,0.4736553706532645,31.0,,,-86.7224465,36.1106838,,,0.0,0.0,0.0,0.0,148.4864403332613
61,1619096255.5,91.26639593534848,0.39,31.0,,,-86.72243399999999,36.1106635,,,0.0,0.0,0.0,0.0,151.00757467679236
62,1619096255.6,91.3348577365729,0.5249733429989814,31.0,,,-86.722421,36.110643200000005,,,0.0,0.0,0.0,0.0,153.549032775564
63,1619096255.7,91.35605396108782,0.39,31.0,,,-86.7224083,36.110623,,,0.0,0.0,0.0,0.0,156.0683017468794
64,1619096255.8,91.42,0.08588729645226,31.0,,,-86.72239549999999,36.1106027,,,0.0,0.0,0.0,0.0,158.60155466517224
65,1619096255.9,91.51075706235,0.5234245888860016,31.0,,,-86.72238270000001,36.1105822,,,0.0,0.0,0.0,0.0,161.1546437379858
66,1619096256.0,91.62681354401806,0.19,31.0,,,-86.7223698,36.1105618,,,0.0,0.0,0.0,0.0,163.70188419886884
67,1619096256.1,91.68701223438508,0.39,31.0,,,-86.72235699999999,36.1105415,,,0.0,0.0,0.0,0.0,166.2351375245501
68,1619096256.2,91.8083491834818,0.2555349747417285,31.086244464582283,,,-86.7223443,36.11052120000001,,,0.0,0.0,0.0,0.0,168.76432612401035
69,1619096256.3,91.87399318360096,0.3553772494037725,31.587019930488644,,,-86.7223313,36.1105007,,,0.0,0.0,0.0,0.0,171.32555766458046
70,1619096256.4,91.94697197165242,0.39,32.0,,,-86.7223183,36.1104803,,,0.0,0.0,0.0,0.0,173.87689803311562
71,1619096256.5,92.0087254584632,0.19,32.0,,,-86.7223053,36.11046,,,0.0,0.0,0.0,0.0,176.4183573835686
72,1619096256.6,92.09366700463104,0.39,32.0,,,-86.72229229999999,36.110439500000005,,,0.0,0.0,0.0,0.0,178.97958933834516
73,1619096256.7,92.18567972730273,0.19,32.0,,,-86.7222792,36.110419,,,0.0,0.0,0.0,0.0,181.54492989960065
74,1619096256.8,92.320752444817,0.4860715897127387,32.0,,,-86.7222662,36.110398700000005,,,0.0,0.0,0.0,0.0,184.08638966887423
75,1619096256.9,92.34186015953216,0.39,32.0,,,-86.72225279999999,36.1103782,,,0.0,0.0,0.0,0.0,186.66420447284256
76,1619096257.0,92.39045959395456,0.39,32.0,,,-86.7222398,36.1103577,,,0.0,0.0,0.0,0.0,189.22543698160524
77,1619096257.1,92.4881428558284,0.19,32.0,,,-86.7222267,36.1103372,,,0.0,0.0,0.0,0.0,191.79077810567716
78,1619096257.2,92.58,0.19,32.0,,,-86.7222135,36.11031679999999,,,0.0,0.0,0.0,0.0,194.3503932286319
79,1619096257.3,92.70432080079485,0.3568648376311089,32.0,,,-86.7222005,36.11029620000001,,,0.0,0.0,0.0,0.0,196.92152749437267
80,1619096257.4,92.81089054730732,0.39,32.0,,,-86.7221873,36.1102755,,,0.0,0.0,0.0,0.0,199.51075189875567
81,1619096257.5,92.84205615825245,0.2927305148970949,32.0,,,-86.72217420000001,36.110255,,,0.0,0.0,0.0,0.0,202.0760935865194
82,1619096257.6,92.86435138257434,0.4235107065703722,32.0,,,-86.7221612,36.1102345,,,0.0,0.0,0.0,0.0,204.63732693180825
83,1619096257.7,92.9628399339934,0.2454861957886691,32.0,,,-86.7221478,36.1102137,,,0.0,0.0,0.0,0.0,207.24468748250135
84,1619096257.8,93.0348038983514,0.0231345284431829,32.087203151941225,,,-86.72213470000001,36.110193200000005,,,0.0,0.0,0.0,0.0,209.81002959503022
85,1619096257.9,93.1220663211869,0.39,32.586305334191685,,,-86.7221215,36.1101723,,,0.0,0.0,0.0,0.0,212.41904430977678
86,1619096258.0,93.18037308807176,0.3609633204633204,33.0,,,-86.72210820000001,36.1101517,,,0.0,0.0,0.0,0.0,215.00253190135734
87,1619096258.1,93.18310820161211,0.0566728743313067,33.0,,,-86.722095,36.110131,,,0.0,0.0,0.0,0.0,217.5917573047225
88,1619096258.2,93.23953825984692,0.4729365768102967,33.0,,,-86.7220818,36.1101105,,,0.0,0.0,0.0,0.0,220.1612333209356
89,1619096258.3,93.31184539809064,0.0837331256490135,33.0,,,-86.72206829999999,36.1100898,,,0.0,0.0,0.0,0.0,222.7629115975992
90,1619096258.4,93.38516226359556,0.19,33.0,,,-86.72205500000001,36.110069,,,0.0,0.0,0.0,0.0,225.3661379868641
91,1619096258.5,93.49544740172824,0.2232842833082173,33.0,,,-86.7220415,36.1100483,,,0.0,0.0,0.0,0.0,227.96781656222024
92,1619096258.6,93.50728535155348,0.19,33.0,,,-86.7220282,36.1100277,,,0.0,0.0,0.0,0.0,230.55130502672142
93,1619096258.7,93.52794829244375,0.3635318690703849,33.0,,,-86.7220147,36.110007,,,0.0,0.0,0.0,0.0,233.15298389873536
94,1619096258.8,93.60280496556352,0.0990559494242492,33.0,,,-86.722001,36.109986,,,0.0,0.0,0.0,0.0,235.79255050070145
95,1619096258.9,93.68736937206924,0.19,33.0,,,-86.7219877,36.1099655,,,0.0,0.0,0.0,0.0,238.3661855927893
