index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS
0,1618524604.8,43.74752137149661,0.5933984555474886,32.0,,,-86.7231657,36.111892,,,0.0,0.0,0.0,0.0,0.0
1,1618524604.9,43.90667716656423,0.58,32.0,,,-86.72316,36.1118823,,,0.0,0.0,0.0,0.0,1.193959126309239
2,1618524605.0,44.07,0.921717411592944,32.0,,,-86.7231542,36.1118727,,,0.0,0.0,0.0,0.0,2.381795539396998
3,1618524605.1,44.244158704831584,0.78,32.0,,,-86.7231485,36.1118628,,,0.0,0.0,0.0,0.0,3.5958822855981785
4,1618524605.2,44.38219897730666,0.78,32.0,,,-86.72314300000001,36.111853,,,0.0,0.0,0.0,0.0,4.792365944840835
5,1618524605.3,44.6021129398927,0.78,32.0,,,-86.7231378,36.1118432,,,0.0,0.0,0.0,0.0,5.977975436984487
6,1618524605.4,44.78484048415029,0.929585853032802,32.0,,,-86.72313299999999,36.1118335,,,0.0,0.0,0.0,0.0,7.139561076256535
7,1618524605.5,44.91013482515317,0.98,32.0,,,-86.7231277,36.111824,,,0.0,0.0,0.0,0.0,8.29824725898598
8,1618524605.6,45.1282019345804,0.78,32.0,,,-86.7231227,36.1118143,,,0.0,0.0,0.0,0.0,9.46662120192863
9,1618524605.7,45.26740233443426,0.98,32.0,,,-86.723118,36.1118047,,,0.0,0.0,0.0,0.0,10.614555043856727
10,1618524605.8,45.45414584663936,0.98,32.0,,,-86.7231122,36.111795,,,0.0,0.0,0.0,0.0,11.812394349823695
11,1618524605.9,45.64800289422429,0.78,32.0,,,-86.7231062,36.1117852,,,0.0,0.0,0.0,0.0,13.028113770267082
12,1618524606.0,45.75786123541081,0.78,32.0,,,-86.7231005,36.1117755,,,0.0,0.0,0.0,0.0,14.222073195184912
13,1618524606.1,45.98295064963424,0.98,32.0,,,-86.7230947,36.11176629999999,,,0.0,0.0,0.0,0.0,15.370104753671184
14,1618524606.2,46.04057353335367,0.912054701563575,32.0,,,-86.723089,36.1117573,,,0.0,0.0,0.0,0.0,16.494244598210713
15,1618524606.3,46.1194958838046,0.39,32.0,,,-86.7230823,36.1117468,,,0.0,0.0,0.0,0.0,17.80779306642009
16,1618524606.4,46.19787148011822,0.2153482521683625,32.0,,,-86.72307579999999,36.1117362,,,0.0,0.0,0.0,0.0,19.12316169578655
17,1618524606.5,46.21347094447784,0.19,32.0,,,-86.7230692,36.1117252,,,0.0,0.0,0.0,0.0,20.482423832044816
18,1618524606.6,46.24741011422342,0.0,32.0,,,-86.7230627,36.111714500000005,,,0.0,0.0,0.0,0.0,21.80776559998386
19,1618524606.7,46.04566936552059,0.0,32.0,,,-86.7230563,36.11170429999999,,,0.0,0.0,0.0,0.0,23.079344951908034
20,1618524606.8,45.8704846145197,-0.39,32.0,,,-86.7230498,36.1116942,,,0.0,0.0,0.0,0.0,24.345134969575938
21,1618524606.9,45.87,-0.59,32.0,,,-86.7230448,36.1116842,,,0.0,0.0,0.0,0.0,25.544372819723847
22,1618524607.0,45.705961297978185,-1.0809334812363691,32.0,,,-86.7230397,36.1116735,,,0.0,0.0,0.0,0.0,26.819316213481446
23,1618524607.1,45.470881469146256,-0.8496598169573476,32.0,,,-86.7230313,36.111665,,,0.0,0.0,0.0,0.0,28.02874313953375
24,1618524607.2,45.272156160059424,-0.78,32.0,,,-86.72302679999999,36.1116545,,,0.0,0.0,0.0,0.0,29.26428961470184
25,1618524607.3,45.23075520535953,-0.59,32.17323643540191,,,-86.7230218,36.1116442,,,0.0,0.0,0.0,0.0,30.494521414906227
26,1618524607.4,45.07396722526529,-0.5955506824833824,32.67309699962817,,,-86.7230162,36.1116338,,,0.0,0.0,0.0,0.0,31.755626980057635
27,1618524607.5,45.01298295689965,-0.39,33.0,,,-86.7230108,36.1116235,,,0.0,0.0,0.0,0.0,32.999427614952374
28,1618524607.6,45.00731866739613,-0.39,33.0,,,-86.7230047,36.111614,,,0.0,0.0,0.0,0.0,34.18944856275463
29,1618524607.7,45.05424678378752,-0.19,33.0,,,-86.7229985,36.1116043,,,0.0,0.0,0.0,0.0,35.403349105815145
