index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS
0,1619732511.0,23.35649153962443,-0.78,10.0,,,-86.7231668,36.1118805,,,1.0,0.0,0.0,1.0,0.0
1,1619732511.1,23.20015277455305,-0.78,10.0,,,-86.7231642,36.1118753,,,1.0,0.0,0.0,1.0,0.6236034714422292
2,1619732511.2,23.0345417339284,-0.98,10.0,,,-86.723162,36.111870200000006,,,1.0,0.0,0.0,1.0,1.224146955839167
3,1619732511.3,22.888782713656067,-0.78,10.0,,,-86.7231593,36.111864700000005,,,1.0,0.0,0.0,1.0,1.8820585143116157
4,1619732511.4,22.711954644653197,-0.78,10.0,,,-86.7231573,36.1118592,,,1.0,0.0,0.0,1.0,2.519474178104455
5,1619732511.5,22.548466158639588,-0.8377555800107227,10.0,,,-86.72315479999999,36.111853700000005,,,1.0,0.0,0.0,1.0,3.1709765005517743
6,1619732511.6,22.396469342312496,-0.78,10.0,,,-86.7231522,36.1118483,,,1.0,0.0,0.0,1.0,3.8152541335951997
7,1619732511.7,22.24318040064573,-0.78,10.0,,,-86.72315019999999,36.1118437,,,1.0,0.0,0.0,1.0,4.357386171700179
8,1619732511.8,22.062708035979423,-0.78,10.0,,,-86.7231485,36.1118393,,,1.0,0.0,0.0,1.0,4.869923153032463
9,1619732511.9,21.89566725050309,-0.98,10.0,,,-86.7231493,36.1118357,,,1.0,0.0,0.0,1.0,5.276624530859298
10,1619732512.0,21.72,-0.78,10.0,,,-86.7231468,36.111830700000006,,,1.0,0.0,0.0,1.0,5.876243301220788
11,1619732512.1,21.59920312542539,-0.59,10.0,,,-86.7231452,36.111826,,,1.0,0.0,0.0,1.0,6.418263387906639
12,1619732512.2,21.51408360189935,-0.59,10.0,,,-86.7231435,36.1118213,,,1.0,0.0,0.0,1.0,6.962734450866314
13,1619732512.3,21.537168412493426,-0.3828983795530779,10.0,,,-86.72314250000001,36.1118175,,,1.0,0.0,0.0,1.0,7.394718529798778
14,1619732512.4,21.45978918456809,0.0,10.0,,,-86.7231415,36.1118127,,,1.0,0.0,0.0302617052732889,1.0,7.935960920994362
15,1619732512.5,21.44,0.0,10.0,,,-86.7231395,36.1118078,,,1.0,0.0,0.2385601715533514,1.0,8.509672925789934
16,1619732512.6,21.42,0.0,10.0,,,-86.72313670000001,36.111803,,,1.0,0.0,0.4468586378334138,1.0,9.099706226737297
17,1619732512.7,21.411096939710465,0.0,10.0,,,-86.7231337,36.1117977,,,1.0,0.0,0.6551576007361934,1.0,9.747733850452208
18,1619732512.8,21.372795834031383,0.0,10.0,,,-86.72313,36.111791700000005,,,1.0,0.0,0.8634560670162559,1.0,10.493111529571282
19,1619732512.9,21.361333870251052,0.0,10.0,,,-86.7231275,36.1117872,,,0.8925329572738064,0.0,1.0,1.0,11.041575061409304
20,1619732513.0,21.354302675977557,-0.19,10.0,,,-86.7231247,36.11178220000001,,,0.5805656958737582,0.0,1.0,1.0,11.651799102708566
21,1619732513.1,21.37275480361877,0.0,10.0,,,-86.72312149999999,36.111777,,,0.26859843447371,0.0,1.0,1.0,12.297526294634924
22,1619732513.2,21.347053658536588,0.0,10.0,,,-86.723118,36.1117722,,,0.0,0.0,0.982613541692136,1.0,12.916982708240807
23,1619732513.3,21.328706058196243,-0.0361341395119265,10.0,,,-86.7231142,36.1117672,,,0.0,0.0,0.857548762531674,1.0,13.569388043336067
24,1619732513.4,21.308306121103055,0.0,10.0,,,-86.7231108,36.1117623,,,0.0,0.0,0.7324836851932581,1.0,14.194009237203394
25,1619732513.5,21.313618996690057,0.0,10.0,,,-86.7231075,36.1117582,,,0.0,0.0,0.607418906032796,1.0,14.737812486647085
26,1619732513.6,21.32570683319689,0.0,10.0,,,-86.7231037,36.1117535,,,0.0,0.0,0.4823541268723339,1.0,15.362034094521501
27,1619732513.7,21.374154872856977,0.0228694990185827,10.0,,,-86.7231005,36.111749,,,0.0,0.0,0.357289049533918,1.0,15.939104269545462
28,1619732513.8,21.42560357976368,0.1435957384384054,10.0,,,-86.7230968,36.1117447,,,0.0,0.0,0.232224270373456,1.0,16.521417692301004
29,1619732513.9,21.46,0.0,10.411652511832758,,,-86.7230938,36.1117403,,,0.0,0.0,0.1071591930350401,1.0,17.079986815753454
30,1619732514.0,21.48908358472177,0.19,10.911326686577548,,,-86.7230902,36.1117357,,,0.0,0.0,0.0,1.0,17.68514039249433
