longitudinal,altitude_lidar
105.35418442081865,673.716452489
105.81680694451751,673.716452489
106.27948898097706,673.716452489
106.74214890013485,673.754482169
107.20478697260205,673.754482169
107.6674836983016,673.754482169
108.13011850451993,673.754482169
108.59277172513764,673.754482169
109.05544313441021,673.981110908
109.51809304815218,673.981110908
109.98076102866713,673.981110908
110.44344686257583,673.981110908
110.90607235333175,674.000385073
111.36875472350725,674.000385073
111.83137726031022,674.000385073
112.29405625048014,674.000385073
112.75675264997211,674.000385073
113.21938981101485,674.433488188
113.6820445760359,674.433488188
114.14471673730782,674.433488188
114.60736831485968,674.433488188
115.07003717879192,674.740909516
115.5326856434199,674.740909516
115.99535128491009,674.740909516
116.45803391037401,674.740909516
116.92065920403549,674.740909516
117.38333857702789,674.740909516
117.84599785206161,674.740909516
118.30863726265254,674.653333084
118.77133003471191,674.653333084
119.23396647404024,674.653333084
119.69665589894903,674.653333084
120.15401931026112,674.653333084
120.61140214246227,674.653333084
121.06873251139741,674.653333084
121.52611810569715,674.946000671
121.98348717298231,674.946000671
122.44087533825933,674.946000671
122.8982117570737,674.946000671
123.3556025646886,675.159047764
123.81297704700897,675.159047764
124.27033537360958,675.159047764
124.72771253607061,675.159047764
125.18507364137497,675.159047764
125.64241885450501,675.159047764
126.09981725387576,677.502500048
126.55719961375289,677.502500048
127.01453188510654,677.502500048
127.47191688025704,677.502500048
127.92928609628184,677.502500048
128.38663969286375,680.005999858
128.84404532293573,680.005999858
129.30136793181225,680.005999858
129.75877594950842,680.005999858
130.21613489435836,680.005999858
130.6735118438018,680.005999858
131.13087344017552,680.005999858
131.58825290089231,680.005999858
132.0456170957985,680.005999858
132.50296617291622,681.96100029
132.96036575806772,681.96100029
133.41771746657463,681.96100029
133.87508681085183,681.96100029
134.3324412044442,681.96100029
134.78984540904742,679.323095551
135.24720233051482,681.96100029
135.70457662526667,681.96100029
136.1619361318408,680.203428824
136.61928099331587,680.203428824
137.07667492356313,680.203428824
137.53402239699554,680.203428824
137.99141860711603,680.203428824
138.44876864410574,680.203428824
138.90613571276032,683.37434833
139.36351964562274,683.37434833
139.82088910366716,683.37434833
140.27824422643698,683.37434833
140.73564711438047,683.37434833
141.19300465833558,682.155882784
141.6503480733321,682.155882784
142.10773888255966,682.155882784
142.5651154441254,679.915161054
143.02247789015757,679.915161054
143.4798567637468,679.915161054
143.9372215938696,679.915161054
144.39457251018055,679.318717941
144.85193977314887,679.318717941
145.30935327159057,679.318717941
145.766692793839,679.318717941
146.22404858078394,679.318717941
146.68142048758114,678.092000088
147.13877868970638,678.092000088
147.59615289863382,678.092000088
148.05354297163885,678.092000088
148.51091935551713,678.092000088
148.96828217179583,678.092000088
149.42563154200383,678.092000088
149.88299673460259,678.092000088
150.34037761110622,678.092000088
150.79774505107767,678.092000088
151.25509917675234,677.422894456
151.71249772169313,677.401363081
152.16985411982276,677.401363081
152.62722602592478,677.401363081
153.08461330398566,677.401363081
153.54195886552796,677.401363081
153.99934825671372,677.401363081
154.45669616136706,677.401363081
154.91405939841263,677.401363081
155.37143783642958,677.401363081
155.82880327456795,677.803438416
156.28618381476016,677.803438416
156.74355142113654,677.803438416
157.20093402605664,677.803438416
157.65830375863047,677.921612569
158.11566072484266,677.921612569
158.57303262671527,677.921612569
159.03039182122328,677.921612569
159.4877658567117,677.921612569
159.94512724524753,677.921612569
160.40250337937928,677.921612569
160.8598669237882,677.921612569
161.31724512052782,678.229629957
161.77461078442295,678.229629957
162.23199101197494,678.229629957
162.68933184511118,678.229629957
163.146714143044,678.229629957
163.604084021888,678.229629957
164.06144158161985,678.229629957
164.51881355168598,678.130270336
164.97617325740003,678.130270336
165.43354728442154,678.130270336
165.89093551510854,678.634499588
166.3483114966345,678.634499588
166.80564905208263,678.634499588
167.2630270933905,678.634499588
167.72039303815257,678.634499588
168.17777303996954,678.698460881
168.6351150029039,678.698460881
169.09249700373786,678.698460881
169.54986700942055,678.698460881
170.00722511851262,678.753845982
170.4645971437013,678.753845982
170.92198297688333,678.753845982
171.37933133112855,678.753845982
171.83671906864964,678.753845982
172.29409496999202,678.753845982
172.75145912594962,678.753845982
173.20883695176815,678.753845982
173.6661778222092,683.1960862
174.12355760959758,683.1960862
174.58090062072162,683.1960862
175.03828233717812,683.1960862
175.49567746242113,683.1960862
175.95303601383043,683.1960862
176.4104080220726,683.1960862
176.86776857108694,681.389332937
177.32514249921246,681.389332937
177.78250501792056,681.389332937
178.2398808373132,681.389332937
178.69724529427552,681.389332937
179.1546229773806,683.547097158
179.611989345393,683.547097158
180.0693444799212,683.547097158
180.52673711298135,683.547097158
180.98409417622523,683.547097158
181.4414643394914,683.13000052
181.89882336359824,683.13000052
182.35617132697521,683.13000052
182.8135563681277,683.13000052
183.27093027612685,683.13000052
183.7283170456845,683.13000052
184.18566887567513,690.8827586
184.64303360961821,690.8827586
185.1004111538946,690.8827586
185.55777773847942,690.8827586
186.01513343897275,690.8827586
186.47250190034097,690.8827586
186.92988303426142,690.8827586
187.38725329327585,690.8827586
187.8446127540472,690.8827586
188.30198484109266,690.8827586
188.75934617122627,690.8827586
189.21672005698053,690.8827586
189.6740832299831,685.52147563
190.13143576689546,685.52147563
190.58882388120907,685.52147563
191.0462012923107,685.52147563
191.50356807544762,685.52147563
191.96092430092392,685.52147563
192.41829290255293,685.52147563
192.8756737930758,685.52147563
193.3330441361825,685.52147563
193.7904040078265,684.650652327
194.24777612173273,684.650652327
194.70513780268428,684.650652327
195.16251166160077,684.650652327
195.6198751285435,684.650652327
196.0772282720477,684.650652327
196.5345935500618,684.650652327
196.99197088133263,686.928400574
197.44933789658558,686.928400574
197.90673913759292,686.928400574
198.36410781554204,686.928400574
198.8214662880487,686.928400574
199.2788367078277,685.513332214
199.73619695961105,685.513332214
200.19356909719772,685.513332214
200.65093110494277,685.513332214
201.1082830464388,685.615454643
201.56564683487593,685.615454643
202.02302238758682,685.615454643
202.48038788252626,685.615454643
202.93776508203555,685.615454643
203.39513226581332,685.615454643
203.8525110958697,685.615454643
204.30987994128293,682.081714478
204.76723886882428,682.081714478
205.22460940590219,682.081714478
205.68199147338518,682.081714478
206.13934226303715,682.081714478
206.5967046212475,682.081714478
207.05407846958613,682.081714478
207.5114637377532,681.997999747
207.96883916647437,681.997999747
208.42618368159597,681.997999747
208.88353966494404,681.997999747
209.340907046922,681.834000244
209.7982857529894,681.834000244
210.25565475138427,682.06749939
210.7130141049894,682.06749939
211.17038474559055,682.06749939
211.62776659970282,682.06749939
212.08513881715223,682.06749939
212.54250145552427,682.06749939
212.99987527172567,682.351951688
213.45723954700324,682.351951688
213.91459433646713,682.351951688
214.37198082891976,682.351951688
214.82933726447646,682.351951688
215.28670478883703,682.351951688
215.74408332852178,682.351951688
216.20145242337324,682.351951688
216.6588121330958,682.351951688
217.11618282493336,682.351951688
217.57354416237763,682.712857157
218.03091643212315,682.712857157
218.48827937750468,682.639591251
218.94565320361014,682.639591251
219.4030177382047,682.639591251
219.86039310123851,682.639591251
220.31775920491154,682.639591251
220.77511610609966,682.639591251
221.23250374052728,682.639591251
221.68984232507043,682.965999451
222.14723144838035,682.965999451
222.60459153471007,682.965999451
223.06196231346507,682.965999451
223.51932398158908,684.87092592
223.97669629409089,684.87092592
224.43405952634393,684.87092592
224.89143335528567,684.87092592
225.34879813365436,684.87092592
225.8061734606638,684.87092592
226.26353976677723,684.87092592
226.72089710568935,684.87092592
227.17826496003482,684.87092592
227.63564326410383,687.867879056
228.09301261086284,687.867879056
228.5503537345982,687.867879056
229.00774390555765,687.999555732
229.46510588351723,687.999555732
229.92247823489237,687.999555732
230.37986089680012,687.999555732
230.83721556319102,687.999555732
231.29458056766984,687.999555732
231.75195585371026,685.614898015
232.20932234848345,688.436500397
232.66668009862317,688.436500397
233.12404810100392,688.436500397
233.58142629309327,688.436500397
234.03879574690765,688.436500397
234.4961565147334,688.436500397
234.95350864638218,688.436500397
235.41087095148933,688.436500397
235.86826209555431,685.870000201
236.32562584927,685.870000201
236.78299967116865,685.870000201
237.24036489045076,685.870000201
237.69772155445654,685.870000201
238.1550882590887,687.619767839
238.61246494782318,687.619767839
239.06985156519352,687.619767839
239.5272111666931,687.619767839
239.9845807222622,687.619767839
240.44194180204363,687.619767839
240.89931279491879,687.619767839
241.35667533814728,687.619767839
241.81402947588975,685.124800415
242.27139349740267,685.124800415
242.72876734934218,685.124800415
243.18613280109338,685.124800415
243.643508040524,685.124800415
244.10087490732354,684.792273143
244.55823344777016,684.792273143
245.01560174763395,684.792273143
245.47297975109447,684.792273143
245.93034943385615,684.792273143
246.38771083972608,684.792273143
246.84508192411113,684.943823314
247.3024626329599,684.943823314
247.75983506915628,684.943823314
248.2171814694762,684.943823314
248.67453753205848,684.943823314
249.131903201441,684.943823314
249.58927842887007,685.08941146
250.04664548009129,685.08941146
250.5040220480255,685.08941146
250.96139046518724,685.08941146
251.41875077255906,685.08941146
251.87612057085465,685.08941146
252.33349980920087,685.08941146
252.79087094552943,685.08941146
253.24823402011108,685.348667501
253.7055890767541,685.348667501
254.1629535589646,685.850525031
254.62032741622326,685.850525031
255.07771059942598,685.850525031
255.53505113309828,685.645790229
255.99241835673084,685.645790229
256.4497948780429,685.645790229
256.9071634340545,685.645790229
257.36452406574716,685.645790229
257.82189397145055,685.885714896
258.27927310417795,685.849730489
258.7366272177672,685.849730489
259.19400764966673,685.849730489
259.65138018338905,685.849730489
260.10872785023594,685.849730489
260.5661017226967,685.849730489
261.02346776021733,685.849730489
261.48084292655096,685.849730489
261.93821028161426,685.849730489
262.3955698646209,686.015243899
262.85293854853,686.015243899
263.3102994868803,686.015243899
263.7676694922185,686.015243899
264.22503177001397,686.015243899
264.6824030819435,686.015243899
265.139766685053,686.015243899
265.59713928873595,686.015243899
266.0545042079755,686.015243899
266.511878087513,686.015243899
266.9692443066298,686.348620479
267.42661945354405,686.348620479
267.89048122521154,686.348620479
268.3543464682835,686.348620479
268.8182316307234,686.348620479
269.28210373146544,686.348620479
269.7459792509723,686.348620479
270.20985817052093,686.348620479
270.6737404731548,686.348620479
271.1375934823284,686.348620479
271.6014662522498,686.632580955
272.0653586854137,686.632580955
272.52922193675454,686.632580955
272.9930885952028,686.632580955
273.45697483846527,686.632580955
273.92084823482094,686.632580955
274.38470884644556,686.964252986
274.84860507716274,686.964252986
275.31247240655887,686.964252986
275.77634309607583,686.964252986
276.2402171276981,686.964252986
276.7040944865871,686.964252986
277.1679591755606,686.964252986
277.631827210526,686.964252986
278.0957145067007,686.964252986
278.55958915981074,686.964252986
279.0234512334462,686.964252986
279.4873166417668,686.964252986
279.9512011915365,687.143469319
280.41507319009344,687.143469319
280.8789484749359,687.499482811
281.34282702840113,687.499482811
281.8066931115536,687.499482811
282.27056248452624,687.499482811
282.73443512894676,687.499482811
283.19832667458763,687.499482811
283.6621901717239,687.499482811
284.12605694207593,687.499482811
284.5899581141186,687.499482811
285.0538157926499,687.499482811
285.51767675040213,687.499482811
285.98155646523725,687.916578723
286.4454393762725,687.916578723
286.9093100247253,687.980000407
287.37318388880624,687.980000407
287.83706095262016,687.980000407
288.30092583086446,687.980000407
288.7647939254456,687.980000407
289.22866522435413,687.980000407
289.6925550143247,688.050754884
290.156417375796,688.050754884
290.37553515452186,688.050754884
290.8408958481944,688.050754884
291.30587526660264,688.050754884
291.7707964993313,688.050754884
292.2335643578796,688.050754884
292.6970926334068,688.050754884
293.1610331153623,688.050754884
293.62650778266567,688.050754884
294.0895718462493,688.050754884
294.5530156760582,688.937753049
295.0167313481723,688.937753049
295.48148877174134,688.937753049
295.9454917895435,688.937753049
296.40890750645246,688.937753049
296.87252416644816,688.937753049
297.3369272793831,688.740370449
297.8008011888708,688.740370449
298.2642363717949,688.740370449
298.7278270668259,688.740370449
299.19154941738543,688.740370449
299.65585658651645,688.740370449
300.11976623872926,688.740370449
300.5833312722635,694.001764751
301.04741997035325,694.001764751
301.51157292998613,694.001764751
301.97540269696094,691.526176569
302.4389457883193,691.526176569
302.90293809738654,691.526176569
303.36699241973014,691.526176569
303.8307739739929,691.526176569
304.2946272817883,691.526176569
304.75823785940673,691.526176569
305.22252270267495,691.526176569
305.68626424347923,689.091600037
306.15007154479076,689.091600037
306.6139390601275,691.639061918
307.0775962727719,691.639061918
307.5415769838306,691.639061918
308.005604222886,691.639061918
308.4691836119437,691.639061918
308.93306640243156,691.639061918
309.39723068822275,689.344838217
309.8609722594654,691.639061918
310.324765998805,689.344838217
310.7886083949991,689.344838217
311.2527093399617,690.762166824
311.7164266140723,690.762166824
312.1801926930617,690.762166824
312.64400455992643,690.762166824
313.1078594393073,690.762166824
313.5719468011159,690.762166824
314.0356882349907,690.762166824
314.49965761731016,690.762166824
314.96347965903675,690.762166824
315.4273404008013,690.762166824
315.89123775189825,689.454920649
316.35499812548886,689.454920649
316.81896598630794,689.454920649
317.2826333600655,689.454920649
317.74666737255563,689.454920649
318.21056893975685,689.454920649
318.6743445242005,689.454920649
319.1381553416011,690.064444604
319.6019997333134,690.064444604
320.06602650471586,690.064444604
320.52978308238,690.064444604
320.9937191997207,690.064444604
321.457539500264,690.064444604
321.92153224134114,690.064444604
322.3852713076559,690.064444604
322.8491802313285,692.338750687
323.31298057088486,692.338750687
323.7768106085759,692.338750687
324.2408010979233,692.338750687
324.7046851871255,692.338750687
325.16846709998526,692.338750687
325.63227763807157,692.338750687
326.09611569526766,692.338750687
326.56010378698164,692.338750687
327.02399222688655,693.431999817
327.487784726178,693.431999817
327.95160383524006,693.431999817
328.4154485882056,693.431999817
328.87943423742,693.431999817
329.343326186163,693.431999817
329.8071277163984,692.550488073
330.27095411438336,692.550488073
330.73480452306507,692.550488073
331.1987877477957,692.550488073
331.66257416509086,692.550488073
332.1264918761588,697.957826677
332.59032453396725,698.820666606
333.0541797716908,698.820666606
333.51805686475365,698.820666606
333.98195512143565,698.820666606
334.44577229218277,698.820666606
334.90961142849267,698.820666606
335.3734718570178,696.11913082
335.8374514162696,690.723334223
336.3012540135354,694.181944546
336.76507799345404,694.181944546
337.2289227222435,694.181944546
337.6927875947345,694.181944546
338.1567657628424,694.181944546
338.62057545791043,694.181944546
339.08440538853245,694.181944546
339.5482549831049,694.181944546
340.0121236940442,690.900000313
340.47610041024694,690.900000313
340.93991636831646,690.900000313
341.403751534253,690.900000313
341.867605389796,690.900000313
342.3314774354077,690.900000313
342.7954526725021,690.900000313
343.25927419443366,690.900000313
343.72311399758195,690.900000313
344.1869716071392,690.900000313
344.65084657196684,691.272799988
345.11465657486787,691.272799988
345.5785656277619,691.272799988
346.0424102334564,690.98739141
346.50627183337104,690.98739141
346.9701500141695,690.98739141
347.4339658140978,690.98739141
347.89795452195,690.98739141
348.36180277072947,690.98739141
348.8255905890925,690.98739141
349.2894715905436,691.130667216
349.75336809643716,691.130667216
350.2172048275994,691.130667216
350.6811318509657,691.130667216
351.14492575993114,691.130667216
351.60880924677076,691.130667216
352.07263494006895,691.403478354
352.53654841022535,691.403478354
353.00040449664266,691.403478354
353.4642755462786,691.224117845
353.9281612295263,691.224117845
354.3919911739025,691.284848587
354.8558361355497,691.284848587
355.3196957894497,691.284848587
355.78363839653554,691.284848587
356.2474579421278,691.284848587
356.71135984421795,691.593000641
357.1752080977887,691.593000641
357.63907049603324,691.593000641
358.10288051826956,691.593000641
358.5668365723731,691.402902832
359.0306743554462,691.402902832
359.4945260436673,691.88320791
359.95839136077325,691.88320791
360.422205991605,691.88320791
360.88609818211165,691.88320791
361.35000320980595,691.88320791
361.81385801861325,691.88320791
362.27772597654933,691.88320791
362.74154483514263,691.88320791
363.20543873912334,691.88320791
363.6692838338024,691.889744278
364.1332027041854,691.889744278
364.59701260820026,691.889744278
365.0608958102882,691.889744278
365.5247315331666,691.889744278
365.9885799967868,691.889744278
366.45244097045577,691.889744278
366.9163728550881,691.889744278
367.38025781834057,691.889744278
367.84409669854466,692.104750099
368.30794790509407,692.265483901
368.771811218955,692.265483901
369.2356864253334,692.265483901
369.69951674133335,692.265483901
370.1634154434117,692.265483901
370.62726950099363,692.265483901
371.0911352871714,692.265483901
371.55501259881123,692.265483901
372.0188462657353,692.265483901
372.4826916912824,692.265483901
372.9466030377279,692.265483901
373.4104710913236,692.265483901
373.8743503273451,692.359545503
374.33818709824993,692.359545503
374.8020352723808,692.359545503
375.26589466285446,692.359545503
375.7297650859625,692.359545503
376.1936463668345,692.359545503
376.6575383291845,692.359545503
377.1213890494678,692.359545503
377.5852506631967,692.359545503
378.04912299479116,692.543845919
378.51295493925454,692.37266627
378.9767978025988,692.37266627
379.44070182181156,692.37266627
379.90456575276835,692.543845919
380.36844010483577,692.565357437
380.8322750826246,692.565357437
381.296120668055,692.565357437
381.7600258358495,692.565357437
382.2238430269989,692.565357437
382.6877681269673,692.657186975
383.15160593000104,692.657186975
383.615502210341,692.657186975
384.0793602574934,692.657186975
384.5431806409439,692.657186975
385.00705881033315,692.657186975
385.4708994845356,692.785681867
385.934844182195,692.785681867
386.39870433814,692.785681867
386.8625277118146,692.785681867
387.3264074653791,692.785681867
387.7902505988283,692.785681867
388.2541035111262,692.785681867
388.7179660659081,692.883877458
389.1818835775716,692.883877458
389.645719560285,692.883877458
390.10956520879944,692.883877458
390.57346520761627,692.883877458
391.03728496341745,692.883877458
391.5011588112725,692.883877458
391.9650418034888,692.883877458
392.42888980561963,692.94
392.89279091203673,692.94
393.3566571816905,692.94
393.82048908090957,692.94
394.2843735181084,692.94
394.7482237283028,692.94
395.2120830083158,692.94
395.67595123944636,692.94
396.13978583496106,692.94
396.60371408413346,693.114735782
397.0675663681479,693.114735782
397.53142750930556,693.114735782
397.99529739102627,693.114735782
398.45913434545656,693.114735782
398.92298017116315,693.114735782
399.38687596403776,693.114735782
399.85069799444966,693.196666629
400.3146106318404,693.196666629
400.77849066872415,693.196666629
401.2423385184384,693.196666629
401.7061949278356,693.196666629
402.17005979340604,693.196666629
402.63389299183103,693.196666629
403.0977746213687,693.317391417
403.56162470529074,693.317391417
404.02548315989173,693.317391417
404.48938924789843,693.317391417
404.95326397682055,693.317391417
405.4171077243148,693.317391417
405.88095975664186,693.317391417
406.3448199766493,693.317391417
406.8086882854182,693.317391417
407.27256458791675,693.317391417
407.73641050496894,693.219999645
408.2002645295058,693.219999645
408.66416454682326,693.219999645
409.12803435038717,693.219999645
409.5918742941832,694.308792804
410.0557598061174,694.308792804
410.51961556815337,694.308792804
410.98347917130366,694.308792804
411.4473134202278,694.308792804
411.91119258478244,694.308792804
412.37504249826924,694.308792804
412.8389368702454,693.602580822
413.30280209678375,693.602580822
413.76667491925986,693.602580822
414.2305189746612,693.602580822
414.694406869959,693.602580822
415.15823009266353,693.602580822
415.6220969821571,694.545555556
416.0859713177991,694.545555556
416.5498174035657,694.545555556
417.0136710290984,694.545555556
417.47760282124005,694.545555556
417.94143580520046,694.545555556
418.4053114409811,694.545555556
418.86915932501,694.545555556
419.3330146039606,693.689285235
419.79687719693203,693.689285235
420.2607470233784,693.689285235
420.72458953684355,693.689285235
421.18847373061055,693.689285235
421.6523306975982,693.689285235
422.1162289516896,693.689285235
422.58010007155997,693.638000717
423.04394434654546,693.638000717
423.50779580660713,693.638000717
423.97165438002605,693.638000717
424.43551999296903,693.638000717
424.8993925708946,694.92651155
425.36323875189373,694.92651155
425.8271251622768,694.92651155
426.29098526193343,694.92651155
426.7548193168816,694.92651155
427.2187261166678,694.92651155
427.6825740037229,694.92651155
428.146461430914,693.853077897
428.61032298120523,693.853077897
429.0741913166599,693.903076547
429.53803407232147,693.903076547
430.0018836915751,693.903076547
430.4657721878605,694.201053146
430.9296032509466,694.201053146
431.39347305646606,694.201053146
431.85734945955664,693.955000153
432.3212007322275,693.955000153
432.7850902403748,693.955000153
433.24895469264357,694.088749638
433.71282569337785,694.088749638
434.17667192085577,694.088749638
434.640524769575,694.088749638
435.1043841766505,694.088749638
435.56825007990665,694.088749638
436.0321224132814,693.881944673
436.49597036094616,693.881944673
436.95985547542074,693.881944673
437.4237162759004,694.038999939
437.88755298883905,694.038999939
438.3514569672561,694.038999939
438.8153064623539,694.038999939
439.27919253499067,694.038999939
439.74305466705067,694.038999939
440.2069230734327,694.038999939
440.6707677935983,694.038999939
441.1346188605064,694.114285562
441.59847621374666,694.114285562
442.06233979608794,694.114285562
442.5262095531264,694.114285562
442.9900854262179,694.114285562
443.4539379967523,694.114285562
443.9177967511689,694.341749802
444.38166163258904,694.341749802
444.84556168620514,694.117500153
445.3094095591756,694.117500153
445.77326357080676,694.117500153
446.2371236642221,694.117500153
446.70098978678254,694.117500153
447.164861884083,694.117500153
447.62871132214855,694.117500153
448.0925667950144,694.248929116
448.55645667487335,694.248929116
449.0202956480093,694.248929116
449.4841689228612,694.248929116
449.94801985642914,694.248929116
450.41187673259014,694.248929116
450.87573949905783,694.248929116
451.33960810566674,694.248929116
451.8034825040163,694.248929116
452.26736264111724,694.424209723
452.7312207813832,694.424209723
453.1950847215166,694.424209723
453.65895441205674,694.424209723
454.12280235128924,694.424209723
454.58668347517,694.424209723
455.05054290603374,694.424209723
455.5144080480911,694.76519989
455.97825170627533,694.76519989
456.4421282050129,694.76519989
456.9059832742781,694.429629449
457.369844017645,694.429629449
457.83371038777125,694.429629449
458.29758233449354,694.429629449
458.7614331149389,694.429629449
459.22528953062357,694.429629449
459.68915153314805,694.429629449
460.15301907870696,694.600645909
460.616865710583,694.600645909
461.08077060991957,694.600645909
