index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
17169,1617024452.0,116.33215952765556,-0.4511785740829162,69.6030305290131,0.336606105802621,-1.2000000000000002,-86.6850115,36.0649815,100.0,391.0,0.0,0.0,0.0,0.0,41516.24706609273,-41441.947066092725,356.82987177154735,West,False
17170,1617024452.1,116.19275621196404,-0.4675652935096154,69.49824371468222,0.32,-1.196600580419098,-86.6849878,36.0649588,100.0,391.0,0.0,0.0,0.0,0.0,41519.54997640055,-41445.24997640055,356.8304398239142,West,True
17171,1617024452.2,116.03182412866596,-0.4827378315123147,69.36960658779509,0.32,-1.176501029342984,-86.6849642,36.064936200000005,100.0,391.0,0.0,0.0,0.0,0.0,41522.83859223468,-41448.538592234676,356.8310130028062,West,True
17172,1617024452.3,115.92029926686348,-0.4965733628387815,69.24096976760234,0.32,-1.1564015261878655,-86.6849407,36.064913700000005,100.0,391.0,0.0,0.0,0.0,0.0,41526.11291361859,-41451.81291361859,356.82980427859167,West,True
17173,1617024452.4,115.78107253415388,-0.5089529578957983,69.13196022051052,0.32,-1.1329900551276315,-86.684917,36.064891,100.0,391.0,0.0,0.0,0.0,0.0,41529.415825110475,-41455.11582511047,356.80285703256436,West,True
17174,1617024452.5,115.71440667507557,-0.5197723314369328,69.0321235087452,0.32,-1.108030877186301,-86.6848935,36.06486829999999,100.0,391.0,0.0,0.0,0.0,0.0,41532.70717119475,-41458.40717119475,356.83094563371924,West,True
17175,1617024452.6,115.4914360386895,-0.5289537762246407,68.91853521812435,0.3064225363540582,-1.0915140852212863,-86.68486999999999,36.0648458,100.0,391.0,0.0,0.0,0.0,0.0,41535.98149375493,-41461.68149375493,356.8309232382312,West,True
17176,1617024452.7,115.4,-0.5364512986144852,68.7984228179511,0.2864038029918492,-1.0790023768699055,-86.68484649999999,36.06482329999999,100.0,391.0,0.0,0.0,0.0,0.0,41539.255816705205,-41464.9558167052,356.81684485990934,West,True
17177,1617024452.8,115.29616082542668,-0.5422601075531556,68.67840008581696,0.28,-1.0495000268178,-86.684823,36.064800700000006,100.0,391.0,0.0,0.0,0.0,0.0,41542.53864420219,-41468.23864420219,356.80373204404975,West,True
17178,1617024452.9,115.20652704835568,-0.546413655894392,68.55841910857633,0.28,-1.012005971430104,-86.6847997,36.0647782,100.0,391.0,0.0,0.0,0.0,0.0,41545.80139981109,-41471.50139981109,356.8308562495137,West,True
17179,1617024453.0,115.11972201538843,-0.54898956461024,68.43836086461671,0.28,-0.9829918467951486,-86.6847762,36.064755700000006,100.0,391.0,0.0,0.0,0.0,0.0,41549.07572393101,-41474.77572393101,356.8308338531601,West,True
17180,1617024453.1,114.96123610313568,-0.5500993756464436,68.31826608987376,0.28,-0.957972102057032,-86.6847527,36.064733200000006,100.0,391.0,0.0,0.0,0.0,0.0,41552.35004844124,-41478.05004844124,356.81729579963906,West,True
17181,1617024453.2,114.82728422591848,-0.5498917077363629,68.2119297067223,0.2663859413444613,-0.9329824266805768,-86.6847293,36.0647107,100.0,391.0,0.0,0.0,0.0,0.0,41555.61858203173,-41481.31858203173,356.83078916544133,West,True
17182,1617024453.3,114.72545030435388,-0.5485372873223329,68.11202760092512,0.2464055201850224,-0.908006900231278,-86.68470579999999,36.064688200000006,100.0,391.0,0.0,0.0,0.0,0.0,41558.8929073216,-41484.592907321596,356.8177962844537,West,True
17183,1617024453.4,114.62,-0.5462306302376625,68.02576960615065,0.24,-0.880632002196661,-86.6846825,36.0646658,100.0,391.0,0.0,0.0,0.0,0.0,41562.14714624054,-41487.847146240536,356.803597014502,West,True
17184,1617024453.5,114.4719149052878,-0.5431733111385006,67.94595006946125,0.24,-0.8521250248075883,-86.68465920000001,36.06464329999999,100.0,391.0,0.0,0.0,0.0,0.0,41565.40990415367,-41491.109904153665,356.8183017770374,West,True
17185,1617024453.6,114.38350720259166,-0.5395753322011897,67.86613053277185,0.24,-0.8236180474185156,-86.684636,36.064621,100.0,391.0,0.0,0.0,0.0,0.0,41568.64984841682,-41494.349848416816,356.83190706136656,West,True
17186,1617024453.7,114.32072001174032,-0.5356393737696084,67.78623285278877,0.2372465705577538,-0.7948373197957885,-86.6846127,36.064598700000005,100.0,391.0,0.0,0.0,0.0,0.0,41571.89558561367,-41497.595585613664,356.81716182472,West,True
17187,1617024453.8,114.15787040387956,-0.5315627900747308,67.70595878449178,0.2211917568983583,-0.764734544184422,-86.6845893,36.064576200000005,100.0,391.0,0.0,0.0,0.0,0.0,41575.16412151743,-41500.86412151743,356.79018985899114,West,True
17188,1617024453.9,114.11285215569907,-0.5275248815970686,67.62568452480633,0.2051369049612677,-0.7346316968023772,-86.6845662,36.06455379999999,100.0,391.0,0.0,0.0,0.0,0.0,41578.406822183664,-41504.10682218366,356.8466911708543,West,True
17189,1617024454.0,113.93591000562012,-0.5236899319408095,67.55916598465778,0.2,-0.6994787404111142,-86.684543,36.0645317,100.0,391.0,0.0,0.0,0.0,0.0,41581.62977946179,-41507.32977946179,356.80395192182135,West,True
17190,1617024454.1,113.8640829199413,-0.5201981690737204,67.499119456938,0.2,-0.6619496605862493,-86.6845198,36.0645093,100.0,391.0,0.0,0.0,0.0,0.0,41584.87824366006,-41510.57824366006,356.79055810273553,West,True
17191,1617024454.2,113.70965920882564,-0.5171693593691424,67.44396892590837,0.2180155370458187,-0.61622086803909,-86.6844968,36.064487,100.0,391.0,0.0,0.0,0.0,0.0,41588.1066489726,-41513.8066489726,356.80440073838014,West,True
17192,1617024454.3,113.62490667276052,-0.5146965817865146,67.39189841398617,0.2427005286712805,-0.5682486783217988,-86.68447370000001,36.0644647,100.0,391.0,0.0,0.0,0.0,0.0,41591.340817938406,-41517.0408179384,356.8048760506168,West,True
17193,1617024454.4,113.5100376408045,-0.5128493507802262,67.34374616124953,0.258751279583492,-0.52812180104127,-86.6844507,36.0644425,100.0,391.0,0.0,0.0,0.0,0.0,41594.560691309176,-41520.26069130917,356.8323417923527,West,True
17194,1617024454.5,113.37881256124128,-0.5116686929749669,67.29559402331664,0.274801992227786,-0.4879950194305351,-86.6844275,36.0644203,100.0,391.0,0.0,0.0,0.0,0.0,41597.79213678008,-41523.49213678008,356.7904690399838,West,True
17195,1617024454.6,113.34333588863856,-0.5111693062498714,67.2261113503927,0.28,-0.4413195939954396,-86.6844045,36.064398,100.0,391.0,0.0,0.0,0.0,0.0,41601.020543590836,-41526.72054359083,356.804809576483,West,True
17196,1617024454.7,113.19266344007356,-0.5113350908077001,67.15658847790124,0.2834115220987523,-0.3914711947531192,-86.6843815,36.0643758,100.0,391.0,0.0,0.0,0.0,0.0,41604.240418085516,-41529.94041808551,356.7913067636393,West,True
17197,1617024454.8,113.12,-0.5121210596327338,67.13657848316102,0.3034215168389905,-0.3414462079025239,-86.6843587,36.0643537,100.0,391.0,0.0,0.0,0.0,0.0,41607.44023270291,-41533.140232702906,356.80476558069006,West,True
17198,1617024454.9,112.94195753684518,-0.5134495294590155,67.11448950823943,0.3255104917605779,-0.2896678279489164,-86.6843357,36.0643315,100.0,391.0,0.0,0.0,0.0,0.0,41610.660107945,-41536.360107944995,356.79081959726284,West,True
17199,1617024455.0,112.89326066207391,-0.5152131370585452,67.08235691138503,0.357643088614965,-0.2294192088469406,-86.6843128,36.0643093,100.0,391.0,0.0,0.0,0.0,0.0,41613.87421976876,-41539.57421976876,356.8190850136863,West,True
17200,1617024455.1,112.76777739301596,-0.5172722241379105,67.05022431453065,0.3897756854693521,-0.1691705897449648,-86.68428979999999,36.0642872,100.0,391.0,0.0,0.0,0.0,0.0,41617.08557890423,-41542.78557890423,356.8057075441002,West,True
17201,1617024455.2,112.66,-0.519459841245242,67.02193783100113,0.4,-0.1161334331271139,-86.684267,36.0642652,100.0,391.0,0.0,0.0,0.0,0.0,41620.27686335088,-41545.97686335088,356.77670738393357,West,True
17202,1617024455.3,112.5534614853227,-0.5215805378832203,67.0,0.4,-0.0646604045621036,-86.68424420000001,36.064243,100.0,391.0,0.0,0.0,0.0,0.0,41623.485227311074,-41549.18522731107,356.8333836285634,West,True
17203,1617024455.4,112.3661764841297,-0.5234175112080273,67.0,0.4,-0.0045080125554415,-86.68422120000001,36.064221,100.0,391.0,0.0,0.0,0.0,0.0,41626.688086670205,-41552.3880866702,356.81956203798904,West,True
17204,1617024455.5,112.30059602891724,-0.524733066894543,67.0,0.4,0.0556442360369473,-86.6841983,36.064199,100.0,391.0,0.0,0.0,0.0,0.0,41629.885151916584,-41555.58515191658,356.80561967869147,West,True
17205,1617024455.6,112.13700860412663,-0.5252781481911776,67.0180300811926,0.4180300811925995,0.1200752029814987,-86.6841755,36.064177,100.0,391.0,0.0,0.0,0.0,0.0,41633.07643784028,-41558.77643784028,356.80559778291934,West,True
17206,1617024455.7,112.07426446143616,-0.5247954781913349,67.04346857711158,0.4365314228884164,0.1858393034736986,-86.6841527,36.064155,100.0,391.0,0.0,0.0,0.0,0.0,41636.267724131176,-41561.96772413117,356.820640739597,West,True
17207,1617024455.8,111.9731496905256,-0.5230322131244421,67.06345106867002,0.4165489313299865,0.2482845895937923,-86.68413000000001,36.06413320000001,100.0,391.0,0.0,0.0,0.0,0.0,41639.43619978703,-41565.136199787026,356.8055540888926,West,True
17208,1617024455.9,111.80087846485776,-0.5197469555176181,67.08687621646376,0.4,0.3107440882246308,-86.6841072,36.0641112,100.0,391.0,0.0,0.0,0.0,0.0,41642.62748681203,-41568.32748681203,356.79148908512474,West,True
17209,1617024456.0,111.806891084993,-0.5147256163276531,67.12689358088768,0.4,0.3732712201370072,-86.6840845,36.064089200000005,100.0,391.0,0.0,0.0,0.0,0.0,41645.81300937589,-41571.513009375885,356.80602116216755,West,True
17210,1617024456.1,111.62076727734446,-0.5077916209283067,67.17034954510437,0.4,0.435780776150396,-86.6840618,36.0640673,100.0,391.0,0.0,0.0,0.0,0.0,41648.99000119309,-41574.690001193085,356.8344702784749,West,True
17211,1617024456.2,111.45496932289608,-0.49882249274927815,67.23027803344117,0.4,0.4982062848345504,-86.684039,36.0640455,100.0,391.0,0.0,0.0,0.0,0.0,41652.16427410515,-41577.864274105144,356.82053206564484,West,True
17212,1617024456.3,111.36412244406802,-0.4877591257817327,67.29094103625702,0.394529481871485,0.5619667584061266,-86.6840163,36.0640237,100.0,391.0,0.0,0.0,0.0,0.0,41655.33275159117,-41581.03275159117,356.8210900838158,West,True
17213,1617024456.4,111.21,-0.4746177722429239,67.35518319014,0.3624084049299988,0.6322316142156277,-86.6839937,36.064002,100.0,391.0,0.0,0.0,0.0,0.0,41658.48693411903,-41584.186934119025,356.8204887672717,West,True
17214,1617024456.5,111.1370873731199,-0.4594919716262801,67.41942519085796,0.3302874045710183,0.7024963025008976,-86.683971,36.0639802,100.0,391.0,0.0,0.0,0.0,0.0,41661.65541233154,-41587.35541233154,356.7775800602821,West,True
17215,1617024456.6,111.00562981577636,-0.44255452972174925,67.49442047408111,0.3063948814797229,0.7675159953758661,-86.6839485,36.0639583,100.0,391.0,0.0,0.0,0.0,0.0,41664.820890279545,-41590.52089027954,356.8216101720999,West,True
