index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
4133,1618957158.1,61.73265818084884,-0.03054212904014362,41.0,,,-86.6850017,36.0649827,,,0.0,0.0,0.0,0.0,6282.57760647419,-6208.27760647419,356.8490505570933,West,False
4134,1618957158.2,61.73521121319979,-0.0410326322136525,41.0,,,-86.6849892,36.0649708,,,0.0,0.0,0.0,0.0,6284.3134884442,-6210.0134884441995,356.797043233799,West,True
4135,1618957158.3,61.67,-0.053328161790760484,41.0,,,-86.68497679999999,36.0649588,,,0.0,0.0,0.0,0.0,6286.052085601113,-6211.752085601112,356.8754530422856,West,True
4136,1618957158.4,61.65006863195439,-0.0670875989241907,41.0,,,-86.68496429999999,36.064947,,,0.0,0.0,0.0,0.0,6287.77950667314,-6213.479506673139,356.8225902865468,West,True
4137,1618957158.5,61.69362233330602,-0.08200887325630088,40.75994307998911,,,-86.6849518,36.064935,,,0.0,0.0,0.0,0.0,6289.523879931454,-6215.223879931454,356.8225783433314,West,True
4138,1618957158.6,61.66685893612792,-0.09783554763977184,40.25881041478487,,,-86.6849393,36.064923,,,0.0,0.0,0.0,0.0,6291.268253300151,-6216.9682533001505,356.82256640196533,West,True
4139,1618957158.7,61.549865506761066,-0.11436747607977726,40.0,,,-86.68492679999999,36.064911,,,0.0,0.0,0.0,0.0,6293.012626780054,-6218.712626780054,356.84772111830404,West,True
4140,1618957158.8,61.52455753614398,-0.1314616387842282,40.0,,,-86.6849142,36.064899,,,0.0,0.0,0.0,0.0,6294.762803361454,-6220.462803361454,356.7969710025084,West,True
4141,1618957158.9,61.44214071493769,-0.14903835572528046,40.0,,,-86.68490179999999,36.064887,,,0.0,0.0,0.0,0.0,6296.501401169643,-6222.201401169643,356.875382569363,West,True
4142,1618957159.0,61.4209425620517,-0.16707277200081627,40.0,,,-86.6848893,36.0648752,,,0.0,0.0,0.0,0.0,6298.228822908012,-6223.928822908012,356.7696718394105,West,True
4143,1618957159.1,61.35965578030172,-0.18559289180554936,40.0,,,-86.6848768,36.064863,,,0.0,0.0,0.0,0.0,6299.9902665321715,-6225.690266532171,356.8753590852044,West,True
4144,1618957159.2,61.28880410466349,-0.2046592848942942,40.0,,,-86.68486429999999,36.06485120000001,,,0.0,0.0,0.0,0.0,6301.717688494305,-6227.4176884943045,356.7709366408419,West,True
4145,1618957159.3,61.20447465879611,-0.22435456783775667,39.76122022235886,,,-86.684852,36.0648392,,,0.0,0.0,0.0,0.0,6303.450538210456,-6229.150538210456,356.82248299274744,West,True
4146,1618957159.4,61.15776811999255,-0.2447540610398343,39.25947609056088,,,-86.6848395,36.0648272,,,0.0,0.0,0.0,0.0,6305.194912461204,-6230.894912461204,356.7977653889866,West,True
4147,1618957159.5,61.10314360762808,-0.2659121877237949,39.0,,,-86.6848272,36.0648153,,,0.0,0.0,0.0,0.0,6306.91921469122,-6232.61921469122,356.8723989781906,West,True
4148,1618957159.6,61.02438633071622,-0.28783238573466696,39.0,,,-86.6848145,36.0648033,,,0.0,0.0,0.0,0.0,6308.675221999256,-6234.375221999256,356.82244716029004,West,True
4149,1618957159.7,61.00753266587477,-0.3104597384735868,39.0,,,-86.684802,36.0647913,,,0.0,0.0,0.0,0.0,6310.419596579411,-6236.11959657941,356.8224352156005,West,True
4150,1618957159.8,60.93619458014564,-0.33365999513048583,39.0,,,-86.68478950000001,36.0647793,,,0.0,0.0,0.0,0.0,6312.163971270553,-6237.863971270553,356.8752770564684,West,True
4151,1618957159.9,60.8566676966139,-0.35722620906197367,39.0,,,-86.684777,36.0647675,,,0.0,0.0,0.0,0.0,6313.891394010166,-6239.5913940101655,356.82455994967916,West,True
4152,1618957160.0,60.742079965201,-0.38087255049691426,39.0,,,-86.6847647,36.064755700000006,,,0.0,0.0,0.0,0.0,6315.607178557467,-6241.307178557467,356.848825993031,West,True
4153,1618957160.1,60.69118711792001,-0.4042562408526941,38.75962039068759,,,-86.6847522,36.0647438,,,0.0,0.0,0.0,0.0,6317.343062625775,-6243.043062625775,356.82238763570234,West,True
4154,1618957160.2,60.59245024640306,-0.4269842858466918,38.26106104226149,,,-86.6847397,36.0647318,,,0.0,0.0,0.0,0.0,6319.087437754673,-6244.787437754673,356.85008114236484,West,True
4155,1618957160.3,60.45821752430897,-0.4486443882222786,38.0,,,-86.68472729999999,36.06472,,,0.0,0.0,0.0,0.0,6320.809028150579,-6246.509028150579,356.87521860883686,West,True
4156,1618957160.4,60.3210686409444,-0.46881627378866353,38.0,,,-86.6847148,36.064708200000005,,,0.0,0.0,0.0,0.0,6322.536451440191,-6248.236451440191,356.7976453254235,West,True
4157,1618957160.5,60.22343546632745,-0.48710090034254006,38.0,,,-86.6847025,36.0646963,,,0.0,0.0,0.0,0.0,6324.2607547424295,-6249.960754742429,356.87820366887627,West,True
4158,1618957160.6,60.09,-0.5031262087692094,38.0,,,-86.6846902,36.0646847,,,0.0,0.0,0.0,0.0,6325.959593712025,-6251.659593712025,356.7967552650592,West,True
4159,1618957160.7,59.94,-0.5165649606696288,38.0,,,-86.68467779999999,36.0646727,,,0.0,0.0,0.0,0.0,6327.698193467324,-6253.398193467324,356.79760969168507,West,True
4160,1618957160.8,59.79883522914995,-0.5271281755220355,38.0,,,-86.68466550000001,36.06466079999999,,,0.0,0.0,0.0,0.0,6329.422497089215,-6255.122497089214,356.87816894604407,West,True
4161,1618957160.9,59.729379886154845,-0.5345674644911054,38.0,,,-86.6846532,36.064649200000005,,,0.0,0.0,0.0,0.0,6331.1213363831,-6256.8213363831,356.7713921243086,West,True
4162,1618957161.0,59.58759404130872,-0.5386561446660081,38.0,,,-86.684641,36.0646373,,,0.0,0.0,0.0,0.0,6332.839890859571,-6258.539890859571,356.82443009447223,West,True
4163,1618957161.1,59.5,-0.5391791932883577,37.76144767391865,,,-86.6846287,36.0646255,,,0.0,0.0,0.0,0.0,6334.555676586437,-6260.2556765864365,356.849976011649,West,True
