index,Time,Velocity,Acceleration,SpaceGap,LateralDistance,RelativeVelocity,LongitudeGPS,LatitudeGPS,Score,TrackID,L_Approach,R_Approach,L_Adjacent,R_Adjacent,DistanceGPS,MileMarker,Bearing,DrivingDir,ValidPt
1976,1617022932.7,119.46130632572388,0.17242421869131883,43.48892724363312,0.0598049533878402,-1.7186890479337005,-86.68500350000001,36.0649835,100.0,386.0,0.0,0.0,0.0,0.0,6282.671357991286,-6208.371357991286,356.8281217526963,West,False
1977,1617022932.8,119.51,0.18331958375852123,43.19508482537358,0.0063790591588316,-1.701993455987135,-86.6849795,36.0649605,100.0,386.0,0.0,0.0,0.0,0.0,6286.017153033458,-6211.717153033458,356.80057416423864,West,True
1978,1617022932.9,119.55002984582708,0.19299315691881486,42.989427994309175,0.0077532729859466,-1.7290747736973,-86.6849555,36.0649373,100.0,387.3568227725407,0.0,0.0,0.0,0.0,6289.3799782494125,-6215.079978249412,356.82807597282107,West,True
1979,1617022933.0,119.65521639155786,0.2010223611776214,42.79572873169204,0.0165577849230893,-1.7620916934615851,-86.68493149999999,36.0649143,100.0,388.8976123615406,0.0,0.0,0.0,0.0,6292.7257741083695,-6218.425774108369,356.8142903482989,West,True
1980,1617022933.1,119.68,0.2070145878406252,42.6020294690749,0.025362296860232,-1.7951086132258705,-86.6849075,36.0648912,100.0,390.4384019505406,0.0,0.0,0.0,0.0,6296.080077632028,-6221.780077632028,356.8280301879182,West,True
1981,1617022933.2,119.73746397640907,0.2106349123731462,42.40832974464229,0.034166829788987,-1.8281256117087012,-86.6848835,36.06486820000001,100.0,391.9791952130727,0.0,0.0,0.0,0.0,6299.425874304573,-6225.125874304573,356.8268696579683,West,True
1982,1617022933.3,119.80166202560466,0.21163871288119251,42.21661890475978,0.0037822312912985,-1.85,-86.6848593,36.064845,100.0,393.0,0.0,0.0,0.0,0.0,6302.800261381794,-6228.500261381794,356.8279842129911,West,True
1983,1617022933.4,119.91907992067146,0.20988879102824767,42.02881117628621,-0.1035364706935924,-1.85,-86.6848353,36.064822,100.0,393.0,0.0,0.0,0.0,0.0,6306.146058871726,-6231.846058871726,356.8279613226085,West,True
1984,1617022933.5,119.9775355704698,0.2053743051300359,41.881776490396966,-0.1875562912017351,-1.839444329499729,-86.6848113,36.064799,100.0,393.0,0.0,0.0,0.0,0.0,6309.491856768282,-6235.1918567682815,356.80041235201884,West,True
1985,1617022933.6,120.06543499944588,0.19820656188215507,41.74213007619645,-0.267354242173454,-1.826975899660398,-86.6847873,36.0647758,100.0,393.0,0.0,0.0,0.0,0.0,6312.854684825801,-6238.554684825801,356.81415221762705,West,True
1986,1617022933.7,120.04755007204612,0.18861753260008907,41.54860215993629,-0.1943010799681448,-1.8142876349960184,-86.68476329999999,36.0647527,100.0,390.0005377988851,0.0,0.0,0.0,0.0,6316.208990792652,-6241.908990792652,356.841028112152,West,True
1987,1617022933.8,120.13344338290877,0.17693185745625578,41.34492813161626,-0.0924640658081308,-1.8015580082260163,-86.6847392,36.0647297,100.0,386.4362423032846,0.0,0.0,0.0,0.0,6319.560592346701,-6245.260592346701,356.8003429853694,West,True
1988,1617022933.9,120.14510399459378,0.1635477099275992,41.12866756094089,0.0417570066739791,-1.8,-86.6847152,36.0647065,100.0,387.5219625834248,0.0,0.0,0.0,0.0,6322.9234216223695,-6248.623421622369,356.80031989722806,West,True
1989,1617022934.0,120.0589715370019,0.14889291959043616,40.91065224723315,0.1804940244879925,-1.8,-86.6846912,36.0646833,100.0,389.2561753060999,0.0,0.0,0.0,0.0,6326.286251306119,-6251.986251306119,356.8140601613865,West,True
1990,1617022934.1,120.11757996432294,0.13339979066958974,40.69263693352542,0.3192310423020059,-1.8,-86.6846672,36.0646602,100.0,390.9903880287751,0.0,0.0,0.0,0.0,6329.640558903331,-6255.340558903331,356.80027372006924,West,True
1991,1617022934.2,120.19631396634767,0.11746021056870184,40.47462110002817,0.4579683908911613,-1.8,-86.6846432,36.064637,100.0,392.7246048861395,0.0,0.0,0.0,0.0,6333.003389402304,-6258.703389402303,356.8266403787387,West,True
1992,1617022934.3,120.17362592619764,0.101409046378824,40.31723116180166,0.4254360719118499,-1.7744231587086798,-86.684619,36.0646138,100.0,390.6128281461434,0.0,0.0,0.0,0.0,6336.3777805995605,-6262.07778059956,356.78646407027964,West,True
1993,1617022934.4,120.26815546558704,0.08549258640584936,40.17128571428571,0.3605714285714285,-1.7440178571428573,-86.684595,36.0645905,100.0,387.775,0.0,0.0,0.0,0.0,6339.749149535244,-6265.449149535244,356.82659438836293,West,True
1994,1617022934.5,120.27144879668974,0.06987037188653311,40.02064028690748,0.2717702331123309,-1.7226812612073237,-86.6845708,36.06456729999999,100.0,386.6492468619494,0.0,0.0,0.0,0.0,6343.123541561866,-6268.823541561866,356.7864175020606,West,True
1995,1617022934.6,120.29206111978588,0.0546037822119053,39.86214492158047,0.1429927487841327,-1.7164900359992372,-86.68454679999999,36.064544,100.0,388.3827899202136,0.0,0.0,0.0,0.0,6346.494911314216,-6272.1949113142155,356.799700904806,West,True
1996,1617022934.7,120.28726463691586,0.03967660134683046,39.703649178370696,0.0142149574261933,-1.7102987960301057,-86.6845227,36.0645207,100.0,390.1163371115705,0.0,0.0,0.0,0.0,6349.872040002681,-6275.572040002681,356.8001347032018,West,True
1997,1617022934.8,120.30245088979368,0.025000862007242657,39.54515381304368,-0.1145625269020049,-1.7041075708220192,-86.6844987,36.0644975,100.0,391.8498801698347,0.0,0.0,0.0,0.0,6353.234872954595,-6278.9348729545945,356.812851778444,West,True
1998,1617022934.9,120.32052516543185,0.010447907165750068,39.39287215979549,-0.2336627430032241,-1.7042078428754033,-86.6844745,36.0644742,100.0,393.0,0.0,0.0,0.0,0.0,6356.617775080461,-6282.317775080461,356.7725609569875,West,True
1999,1617022935.0,120.28006262491672,-0.004137660892490201,39.25284077684721,-0.3336851593948529,-1.7167106449243568,-86.6844505,36.0644508,100.0,393.0,0.0,0.0,0.0,0.0,6359.997699097025,-6285.697699097025,356.8128055884992,West,True
2000,1617022935.1,120.305715694625,-0.01890785200766438,39.09809644419952,-0.4412690372003226,-1.7292988580417004,-86.6844263,36.0644275,100.0,391.7963197483239,0.0,0.0,0.0,0.0,6363.3806020523,-6289.0806020523,356.79958496311184,West,True
2001,1617022935.2,120.29787664779282,-0.033998810506946614,38.91440604664913,-0.5637293022339172,-1.7420551356493663,-86.6844022,36.0644042,100.0,388.22456201817744,0.0,0.0,0.0,0.0,6366.75773279975,-6292.4577327997495,356.82641042944374,West,True
2002,1617022935.3,120.29,-0.04951059529570529,38.724612189999206,-0.557073408999122,-1.74528826187495,-86.68437800000001,36.064381,100.0,386.0,0.0,0.0,0.0,0.0,6370.132128145325,-6295.8321281453245,356.8127361212558,West,True
2003,1617022935.4,120.24130959734936,-0.06550182837446569,38.52473870999639,-0.3372125809960293,-1.7327961693747744,-86.6843538,36.0643577,100.0,386.0,0.0,0.0,0.0,0.0,6373.515032341714,-6299.215032341714,356.77244384145416,West,True
2004,1617022935.5,120.26092176678056,-0.08198300755805529,38.30176402693471,-0.0624696377085874,-1.737279496633162,-86.6843298,36.0643343,100.0,387.71912952864267,0.0,0.0,0.0,0.0,6376.894958397716,-6302.594958397716,356.79949211204456,West,True
2005,1617022935.6,120.2093250296987,-0.09891883025481696,38.040435702970576,0.3033900158411955,-1.7699455371286783,-86.6843057,36.064311,100.0,392.29237519801495,0.0,0.0,0.0,0.0,6380.272090791211,-6305.972090791211,356.82631835833024,West,True
